ablation,rule,dataset,seed,shot,category,construction,pixel_ap
baseline,J,mpdd,1,4,bracket_brown,BAL,0.05049111781432994
baseline,J,mpdd,1,4,bracket_brown,DUP,0.05753581188069681
baseline,J,mpdd,1,4,bracket_brown,TRI,0.05590912509124403
baseline,L,mpdd,1,4,bracket_brown,A1,0.05793782476763977
baseline,L,mpdd,1,4,bracket_brown,BAL,0.058347107632134236
baseline,L,mpdd,1,4,bracket_brown,DUP,0.06151679412345949
baseline,L,mpdd,1,4,bracket_brown,TRI,0.06401202226117357
ABL_C,J,mpdd,1,4,bracket_white,A1,0.1561633017689133
ABL_C,J,mpdd,1,4,bracket_white,BAL,0.10328576051299825
ABL_C,J,mpdd,1,4,bracket_white,DUP,0.12786478962318704
ABL_C,J,mpdd,1,4,bracket_white,TRI,0.13618031849428958
ABL_C,L,mpdd,1,4,bracket_white,A1,0.14444098564122132
ABL_C,L,mpdd,1,4,bracket_white,BAL,0.11685833318942104
ABL_C,L,mpdd,1,4,bracket_white,DUP,0.12584910289290377
ABL_C,L,mpdd,1,4,bracket_white,TRI,0.1442715775496143
ABL_N,J,mpdd,1,4,bracket_white,A1,0.1089508850680815
ABL_N,J,mpdd,1,4,bracket_white,BAL,0.12394989084088151
ABL_N,J,mpdd,1,4,bracket_white,DUP,0.1064624394761891
ABL_N,J,mpdd,1,4,bracket_white,TRI,0.12401396467015557
ABL_N,L,mpdd,1,4,bracket_white,A1,0.12322754537201643
ABL_N,L,mpdd,1,4,bracket_white,BAL,0.15172340989896116
ABL_N,L,mpdd,1,4,bracket_white,DUP,0.11608443970998251
ABL_N,L,mpdd,1,4,bracket_white,TRI,0.15511039010502276
ABL_S,J,mpdd,1,4,bracket_white,A1,0.16849245356345244
ABL_S,J,mpdd,1,4,bracket_white,BAL,0.12523728212191262
ABL_S,J,mpdd,1,4,bracket_white,DUP,0.14088600175871552
ABL_S,J,mpdd,1,4,bracket_white,TRI,0.13983928972135093
ABL_S,L,mpdd,1,4,bracket_white,A1,0.15644127704486666
ABL_S,L,mpdd,1,4,bracket_white,BAL,0.14347370141237487
ABL_S,L,mpdd,1,4,bracket_white,DUP,0.1390053579185302
ABL_S,L,mpdd,1,4,bracket_white,TRI,0.1437964716691879
baseline,J,mpdd,1,4,bracket_white,A1,0.1561633017689133
baseline,J,mpdd,1,4,bracket_white,BAL,0.1378229138609297
baseline,J,mpdd,1,4,bracket_white,DUP,0.12786478962318704
baseline,J,mpdd,1,4,bracket_white,TRI,0.13618031849428958
baseline,L,mpdd,1,4,bracket_white,A1,0.14444098564122132
baseline,L,mpdd,1,4,bracket_white,BAL,0.13878082364922656
baseline,L,mpdd,1,4,bracket_white,DUP,0.12584910289290377
baseline,L,mpdd,1,4,bracket_white,TRI,0.1442715775496143
ABL_C,J,mpdd,1,4,connector,A1,0.4321974496726293
ABL_C,J,mpdd,1,4,connector,BAL,0.39497211182410985
ABL_C,J,mpdd,1,4,connector,DUP,0.4291037929717597
ABL_C,J,mpdd,1,4,connector,TRI,0.40247625596395464
ABL_C,L,mpdd,1,4,connector,A1,0.4721714538417282
ABL_C,L,mpdd,1,4,connector,BAL,0.4718759853213694
ABL_C,L,mpdd,1,4,connector,DUP,0.4502354298409593
ABL_C,L,mpdd,1,4,connector,TRI,0.4667421095499155
ABL_N,J,mpdd,1,4,connector,A1,0.3360936091726018
ABL_N,J,mpdd,1,4,connector,BAL,0.2997986894268172
ABL_N,J,mpdd,1,4,connector,DUP,0.3335482151294349
ABL_N,J,mpdd,1,4,connector,TRI,0.2978932288409154
ABL_N,L,mpdd,1,4,connector,A1,0.34137913634394557
ABL_N,L,mpdd,1,4,connector,BAL,0.3532004023627253
ABL_N,L,mpdd,1,4,connector,DUP,0.3363924689490628
ABL_N,L,mpdd,1,4,connector,TRI,0.34769495604279316
ABL_S,J,mpdd,1,4,connector,A1,0.38476769530910576
ABL_S,J,mpdd,1,4,connector,BAL,0.3575829808196753
ABL_S,J,mpdd,1,4,connector,DUP,0.37933673073145
ABL_S,J,mpdd,1,4,connector,TRI,0.3541741726728317
ABL_S,L,mpdd,1,4,connector,A1,0.43249464985419867
ABL_S,L,mpdd,1,4,connector,BAL,0.4478708388003605
ABL_S,L,mpdd,1,4,connector,DUP,0.40514543979576956
ABL_S,L,mpdd,1,4,connector,TRI,0.42464469634511337
baseline,J,mpdd,1,4,connector,A1,0.4321974496726293
baseline,J,mpdd,1,4,connector,BAL,0.40245447609585483
baseline,J,mpdd,1,4,connector,DUP,0.4291037929717597
baseline,J,mpdd,1,4,connector,TRI,0.40247625596395464
baseline,L,mpdd,1,4,connector,A1,0.4721714538417282
baseline,L,mpdd,1,4,connector,BAL,0.48197427865816433
baseline,L,mpdd,1,4,connector,DUP,0.4502354298409593
baseline,L,mpdd,1,4,connector,TRI,0.4667421095499155
ABL_C,J,mpdd,1,4,metal_plate,A1,0.8824154172280347
ABL_C,J,mpdd,1,4,metal_plate,BAL,0.9213552595598529
ABL_C,J,mpdd,1,4,metal_plate,DUP,0.8587370070762828
ABL_C,J,mpdd,1,4,metal_plate,TRI,0.8859665390649784
ABL_C,L,mpdd,1,4,metal_plate,A1,0.8832500102862159
ABL_C,L,mpdd,1,4,metal_plate,BAL,0.9261045177070079
ABL_C,L,mpdd,1,4,metal_plate,DUP,0.858671721575636
ABL_C,L,mpdd,1,4,metal_plate,TRI,0.8912046716332174
ABL_N,J,mpdd,1,4,metal_plate,A1,0.8269731541881431
ABL_N,J,mpdd,1,4,metal_plate,BAL,0.8555269880706747
ABL_N,J,mpdd,1,4,metal_plate,DUP,0.8214853374722519
ABL_N,J,mpdd,1,4,metal_plate,TRI,0.8505729486582716
ABL_N,L,mpdd,1,4,metal_plate,A1,0.8270157477490436
ABL_N,L,mpdd,1,4,metal_plate,BAL,0.8623037955204249
ABL_N,L,mpdd,1,4,metal_plate,DUP,0.8215128728658849
ABL_N,L,mpdd,1,4,metal_plate,TRI,0.8576112233800937
ABL_S,J,mpdd,1,4,metal_plate,A1,0.86854074452201
ABL_S,J,mpdd,1,4,metal_plate,BAL,0.8915851648971369
ABL_S,J,mpdd,1,4,metal_plate,DUP,0.842683972367248
ABL_S,J,mpdd,1,4,metal_plate,TRI,0.8716851481101074
ABL_S,L,mpdd,1,4,metal_plate,A1,0.8697364862842243
ABL_S,L,mpdd,1,4,metal_plate,BAL,0.8980881402399562
ABL_S,L,mpdd,1,4,metal_plate,DUP,0.8422487289282931
ABL_S,L,mpdd,1,4,metal_plate,TRI,0.8778512687648115
baseline,J,mpdd,1,4,metal_plate,A1,0.8824154172280347
baseline,J,mpdd,1,4,metal_plate,BAL,0.9039388019189336
baseline,J,mpdd,1,4,metal_plate,DUP,0.8587370070762828
baseline,J,mpdd,1,4,metal_plate,TRI,0.8859665390649784
baseline,L,mpdd,1,4,metal_plate,A1,0.8832500102862159
baseline,L,mpdd,1,4,metal_plate,BAL,0.9090837850935832
baseline,L,mpdd,1,4,metal_plate,DUP,0.858671721575636
baseline,L,mpdd,1,4,metal_plate,TRI,0.8912046716332174
ABL_C,J,mpdd,1,4,tubes,A1,0.7628378292571286
ABL_C,J,mpdd,1,4,tubes,BAL,0.7315087752073852
ABL_C,J,mpdd,1,4,tubes,DUP,0.7530571948586281
ABL_C,J,mpdd,1,4,tubes,TRI,0.7216933344593902
ABL_C,L,mpdd,1,4,tubes,A1,0.7706502207296679
ABL_C,L,mpdd,1,4,tubes,BAL,0.7509088253315606
ABL_C,L,mpdd,1,4,tubes,DUP,0.7563985143600884
ABL_C,L,mpdd,1,4,tubes,TRI,0.7334841291133896
ABL_N,J,mpdd,1,4,tubes,A1,0.7275644929464955
ABL_N,J,mpdd,1,4,tubes,BAL,0.6992341256874148
ABL_N,J,mpdd,1,4,tubes,DUP,0.7251045561342797
ABL_N,J,mpdd,1,4,tubes,TRI,0.6965108886574304
ABL_N,L,mpdd,1,4,tubes,A1,0.7279499091605921
ABL_N,L,mpdd,1,4,tubes,BAL,0.7070374926639652
ABL_N,L,mpdd,1,4,tubes,DUP,0.7252461151729199
ABL_N,L,mpdd,1,4,tubes,TRI,0.7037991111027151
ABL_S,J,mpdd,1,4,tubes,A1,0.7463432358640356
ABL_S,J,mpdd,1,4,tubes,BAL,0.7162213477043269
ABL_S,J,mpdd,1,4,tubes,DUP,0.7356718022723692
ABL_S,J,mpdd,1,4,tubes,TRI,0.7042325850866994
ABL_S,L,mpdd,1,4,tubes,A1,0.7563955856308349
ABL_S,L,mpdd,1,4,tubes,BAL,0.7348078948159613
ABL_S,L,mpdd,1,4,tubes,DUP,0.7400900283249213
ABL_S,L,mpdd,1,4,tubes,TRI,0.719352894531213
baseline,J,mpdd,1,4,tubes,A1,0.7628378292571286
baseline,J,mpdd,1,4,tubes,BAL,0.7318889711073382
baseline,J,mpdd,1,4,tubes,DUP,0.7530571948586281
baseline,J,mpdd,1,4,tubes,TRI,0.7216933344593902
baseline,L,mpdd,1,4,tubes,A1,0.7706502207296679
baseline,L,mpdd,1,4,tubes,BAL,0.7467359061974838
baseline,L,mpdd,1,4,tubes,DUP,0.7563985143600884
baseline,L,mpdd,1,4,tubes,TRI,0.7334841291133896
ABL_C,J,mpdd,1,8,bracket_black,A1,0.11931192503414602
ABL_C,J,mpdd,1,8,bracket_black,BAL,0.10541456815797794
ABL_C,J,mpdd,1,8,bracket_black,DUP,0.11705477650809099
ABL_C,J,mpdd,1,8,bracket_black,TRI,0.10489507644355771
ABL_C,L,mpdd,1,8,bracket_black,A1,0.10864898906236943
ABL_C,L,mpdd,1,8,bracket_black,BAL,0.09437029162431997
ABL_C,L,mpdd,1,8,bracket_black,DUP,0.10808434992894718
ABL_C,L,mpdd,1,8,bracket_black,TRI,0.1045545075365474
ABL_N,J,mpdd,1,8,bracket_black,A1,0.051195918390380325
ABL_N,J,mpdd,1,8,bracket_black,BAL,0.06101626945845573
ABL_N,J,mpdd,1,8,bracket_black,DUP,0.04847528252560699
ABL_N,J,mpdd,1,8,bracket_black,TRI,0.05877540887866552
ABL_N,L,mpdd,1,8,bracket_black,A1,0.0495892577141102
ABL_N,L,mpdd,1,8,bracket_black,BAL,0.06502299507037405
ABL_N,L,mpdd,1,8,bracket_black,DUP,0.047751790965971534
ABL_N,L,mpdd,1,8,bracket_black,TRI,0.06272744376273512
ABL_S,J,mpdd,1,8,bracket_black,A1,0.14300363934193988
ABL_S,J,mpdd,1,8,bracket_black,BAL,0.13096189969592822
ABL_S,J,mpdd,1,8,bracket_black,DUP,0.1410577469276487
ABL_S,J,mpdd,1,8,bracket_black,TRI,0.12224148339651777
ABL_S,L,mpdd,1,8,bracket_black,A1,0.13067439823984822
ABL_S,L,mpdd,1,8,bracket_black,BAL,0.1295383467002641
ABL_S,L,mpdd,1,8,bracket_black,DUP,0.13074924070359503
ABL_S,L,mpdd,1,8,bracket_black,TRI,0.12581288526543033
baseline,J,mpdd,1,8,bracket_black,A1,0.11931192503414602
baseline,J,mpdd,1,8,bracket_black,BAL,0.11000626887054787
baseline,J,mpdd,1,8,bracket_black,DUP,0.11705477650809099
baseline,J,mpdd,1,8,bracket_black,TRI,0.10489507644355771
baseline,L,mpdd,1,8,bracket_black,A1,0.10864898906236943
baseline,L,mpdd,1,8,bracket_black,BAL,0.10905175904555517
baseline,L,mpdd,1,8,bracket_black,DUP,0.10808434992894718
baseline,L,mpdd,1,8,bracket_black,TRI,0.1045545075365474
ABL_C,J,mpdd,1,8,bracket_brown,A1,0.07940594197780192
ABL_C,J,mpdd,1,8,bracket_brown,BAL,0.0613118189568383
ABL_C,J,mpdd,1,8,bracket_brown,DUP,0.08855515604455014
ABL_C,J,mpdd,1,8,bracket_brown,TRI,0.08298529559564159
ABL_C,L,mpdd,1,8,bracket_brown,A1,0.09172748998607047
ABL_C,L,mpdd,1,8,bracket_brown,BAL,0.07314953972340443
ABL_C,L,mpdd,1,8,bracket_brown,DUP,0.0966844592317682
ABL_C,L,mpdd,1,8,bracket_brown,TRI,0.09669108091999172
ABL_N,J,mpdd,1,8,bracket_brown,A1,0.09563859123079665
ABL_N,J,mpdd,1,8,bracket_brown,BAL,0.08407656714440531
ABL_N,J,mpdd,1,8,bracket_brown,DUP,0.09682959023970869
ABL_N,J,mpdd,1,8,bracket_brown,TRI,0.08539730481929898
ABL_N,L,mpdd,1,8,bracket_brown,A1,0.09852340217105937
ABL_N,L,mpdd,1,8,bracket_brown,BAL,0.09455702299683152
ABL_N,L,mpdd,1,8,bracket_brown,DUP,0.09796165233563295
ABL_N,L,mpdd,1,8,bracket_brown,TRI,0.09467530430898119
ABL_S,J,mpdd,1,8,bracket_brown,A1,0.07747174499726986
ABL_S,J,mpdd,1,8,bracket_brown,BAL,0.07327313475015437
ABL_S,J,mpdd,1,8,bracket_brown,DUP,0.08487554285762271
ABL_S,J,mpdd,1,8,bracket_brown,TRI,0.08183994976396587
ABL_S,L,mpdd,1,8,bracket_brown,A1,0.09037382721453868
ABL_S,L,mpdd,1,8,bracket_brown,BAL,0.0900587920642593
ABL_S,L,mpdd,1,8,bracket_brown,DUP,0.09357830340712006
ABL_S,L,mpdd,1,8,bracket_brown,TRI,0.09669209960599846
baseline,J,mpdd,1,8,bracket_brown,A1,0.07940594197780192
baseline,J,mpdd,1,8,bracket_brown,BAL,0.07302332649649226
baseline,J,mpdd,1,8,bracket_brown,DUP,0.08855515604455014
baseline,J,mpdd,1,8,bracket_brown,TRI,0.08298529559564159
baseline,L,mpdd,1,8,bracket_brown,A1,0.09172748998607047
baseline,L,mpdd,1,8,bracket_brown,BAL,0.08819475220793166
baseline,L,mpdd,1,8,bracket_brown,DUP,0.0966844592317682
baseline,L,mpdd,1,8,bracket_brown,TRI,0.09669108091999172
ABL_C,J,mpdd,1,8,bracket_white,A1,0.18524787579320923
ABL_C,J,mpdd,1,8,bracket_white,BAL,0.1715659494110568
ABL_C,J,mpdd,1,8,bracket_white,DUP,0.1824786793059297
ABL_C,J,mpdd,1,8,bracket_white,TRI,0.24346938680917113
ABL_C,L,mpdd,1,8,bracket_white,A1,0.17960592645116003
ABL_C,L,mpdd,1,8,bracket_white,BAL,0.16843783361063983
ABL_C,L,mpdd,1,8,bracket_white,DUP,0.1810075005054121
ABL_C,L,mpdd,1,8,bracket_white,TRI,0.22225553981273255
ABL_N,J,mpdd,1,8,bracket_white,A1,0.19840512677317573
ABL_N,J,mpdd,1,8,bracket_white,BAL,0.2450926104858005
ABL_N,J,mpdd,1,8,bracket_white,DUP,0.20155766283485432
ABL_N,J,mpdd,1,8,bracket_white,TRI,0.24815742820948555
ABL_N,L,mpdd,1,8,bracket_white,A1,0.20240268682686563
ABL_N,L,mpdd,1,8,bracket_white,BAL,0.2647268007749792
ABL_N,L,mpdd,1,8,bracket_white,DUP,0.20506426619876877
ABL_N,L,mpdd,1,8,bracket_white,TRI,0.26033962693555207
ABL_S,J,mpdd,1,8,bracket_white,A1,0.18877574130998986
ABL_S,J,mpdd,1,8,bracket_white,BAL,0.21759925075208655
ABL_S,J,mpdd,1,8,bracket_white,DUP,0.1867638641649284
ABL_S,J,mpdd,1,8,bracket_white,TRI,0.23282014851267469
ABL_S,L,mpdd,1,8,bracket_white,A1,0.18929368970659904
ABL_S,L,mpdd,1,8,bracket_white,BAL,0.20754828858722718
ABL_S,L,mpdd,1,8,bracket_white,DUP,0.18588605842428435
ABL_S,L,mpdd,1,8,bracket_white,TRI,0.2206651384610403
baseline,J,mpdd,1,8,bracket_white,A1,0.18524787579320923
baseline,J,mpdd,1,8,bracket_white,BAL,0.21848914569810202
baseline,J,mpdd,1,8,bracket_white,DUP,0.1824786793059297
baseline,J,mpdd,1,8,bracket_white,TRI,0.24346938680917113
baseline,L,mpdd,1,8,bracket_white,A1,0.17960592645116003
baseline,L,mpdd,1,8,bracket_white,BAL,0.21119142933965807
baseline,L,mpdd,1,8,bracket_white,DUP,0.1810075005054121
baseline,L,mpdd,1,8,bracket_white,TRI,0.22225553981273255
ABL_C,J,mpdd,1,8,connector,A1,0.4968238044548722
ABL_C,J,mpdd,1,8,connector,BAL,0.46018951376428474
ABL_C,J,mpdd,1,8,connector,DUP,0.4900262510671426
ABL_C,J,mpdd,1,8,connector,TRI,0.4599310267355647
ABL_C,L,mpdd,1,8,connector,A1,0.5294849098046611
ABL_C,L,mpdd,1,8,connector,BAL,0.5223205717441254
ABL_C,L,mpdd,1,8,connector,DUP,0.5049574114954049
ABL_C,L,mpdd,1,8,connector,TRI,0.5134227452529743
ABL_N,J,mpdd,1,8,connector,A1,0.393036212913951
ABL_N,J,mpdd,1,8,connector,BAL,0.35042213089501995
ABL_N,J,mpdd,1,8,connector,DUP,0.3903578097107694
ABL_N,J,mpdd,1,8,connector,TRI,0.34884625803027824
ABL_N,L,mpdd,1,8,connector,A1,0.3999871854507997
ABL_N,L,mpdd,1,8,connector,BAL,0.4027422814978455
ABL_N,L,mpdd,1,8,connector,DUP,0.39457270021514484
ABL_N,L,mpdd,1,8,connector,TRI,0.39684808396495996
ABL_S,J,mpdd,1,8,connector,A1,0.45019484181946623
ABL_S,J,mpdd,1,8,connector,BAL,0.42252766124567254
ABL_S,J,mpdd,1,8,connector,DUP,0.4430091284128681
ABL_S,J,mpdd,1,8,connector,TRI,0.41253461497455013
ABL_S,L,mpdd,1,8,connector,A1,0.4927988262024347
ABL_S,L,mpdd,1,8,connector,BAL,0.498501715389954
ABL_S,L,mpdd,1,8,connector,DUP,0.46276781803693756
ABL_S,L,mpdd,1,8,connector,TRI,0.4772935840305193
baseline,J,mpdd,1,8,connector,A1,0.4968238044548722
baseline,J,mpdd,1,8,connector,BAL,0.4651340841785738
baseline,J,mpdd,1,8,connector,DUP,0.4900262510671426
baseline,J,mpdd,1,8,connector,TRI,0.4599310267355647
baseline,L,mpdd,1,8,connector,A1,0.5294849098046611
baseline,L,mpdd,1,8,connector,BAL,0.5276855229445614
baseline,L,mpdd,1,8,connector,DUP,0.5049574114954049
baseline,L,mpdd,1,8,connector,TRI,0.5134227452529743
ABL_C,J,mpdd,1,8,metal_plate,A1,0.8908950182723435
ABL_C,J,mpdd,1,8,metal_plate,BAL,0.9269118378447786
ABL_C,J,mpdd,1,8,metal_plate,DUP,0.8691676943731375
ABL_C,J,mpdd,1,8,metal_plate,TRI,0.8939599515846908
ABL_C,L,mpdd,1,8,metal_plate,A1,0.8906765729023913
ABL_C,L,mpdd,1,8,metal_plate,BAL,0.9302997817550225
ABL_C,L,mpdd,1,8,metal_plate,DUP,0.86843897963431
ABL_C,L,mpdd,1,8,metal_plate,TRI,0.8984050097643129
ABL_N,J,mpdd,1,8,metal_plate,A1,0.8367172106123462
ABL_N,J,mpdd,1,8,metal_plate,BAL,0.8615793675540236
ABL_N,J,mpdd,1,8,metal_plate,DUP,0.8316520343680026
ABL_N,J,mpdd,1,8,metal_plate,TRI,0.8566993777506346
ABL_N,L,mpdd,1,8,metal_plate,A1,0.8367501888738497
ABL_N,L,mpdd,1,8,metal_plate,BAL,0.8683303349044141
ABL_N,L,mpdd,1,8,metal_plate,DUP,0.8316437517429475
ABL_N,L,mpdd,1,8,metal_plate,TRI,0.8637249430079209
ABL_S,J,mpdd,1,8,metal_plate,A1,0.8778593722920044
ABL_S,J,mpdd,1,8,metal_plate,BAL,0.89911824819774
ABL_S,J,mpdd,1,8,metal_plate,DUP,0.8539941728410486
ABL_S,J,mpdd,1,8,metal_plate,TRI,0.8801384846727373
ABL_S,L,mpdd,1,8,metal_plate,A1,0.8780654060671251
ABL_S,L,mpdd,1,8,metal_plate,BAL,0.9046163521156375
ABL_S,L,mpdd,1,8,metal_plate,DUP,0.8530340467018818
ABL_S,L,mpdd,1,8,metal_plate,TRI,0.8857197608451741
baseline,J,mpdd,1,8,metal_plate,A1,0.8908950182723435
baseline,J,mpdd,1,8,metal_plate,BAL,0.9108998203217942
baseline,J,mpdd,1,8,metal_plate,DUP,0.8691676943731375
baseline,J,mpdd,1,8,metal_plate,TRI,0.8939599515846908
baseline,L,mpdd,1,8,metal_plate,A1,0.8906765729023913
baseline,L,mpdd,1,8,metal_plate,BAL,0.9148942434519148
baseline,L,mpdd,1,8,metal_plate,DUP,0.86843897963431
baseline,L,mpdd,1,8,metal_plate,TRI,0.8984050097643129
ABL_C,J,mpdd,1,8,tubes,A1,0.770020303519873
ABL_C,J,mpdd,1,8,tubes,BAL,0.7353307454212168
ABL_C,J,mpdd,1,8,tubes,DUP,0.7617910896129897
ABL_C,J,mpdd,1,8,tubes,TRI,0.7314185516812292
ABL_C,L,mpdd,1,8,tubes,A1,0.7780710712849199
ABL_C,L,mpdd,1,8,tubes,BAL,0.7608854942809151
ABL_C,L,mpdd,1,8,tubes,DUP,0.7645274480778793
ABL_C,L,mpdd,1,8,tubes,TRI,0.7440746364605813
ABL_N,J,mpdd,1,8,tubes,A1,0.7388024310480401
ABL_N,J,mpdd,1,8,tubes,BAL,0.7132761606665062
ABL_N,J,mpdd,1,8,tubes,DUP,0.7362730655172509
ABL_N,J,mpdd,1,8,tubes,TRI,0.7107891552789528
ABL_N,L,mpdd,1,8,tubes,A1,0.7391570192894253
ABL_N,L,mpdd,1,8,tubes,BAL,0.7218281439518803
ABL_N,L,mpdd,1,8,tubes,DUP,0.7364215512350059
ABL_N,L,mpdd,1,8,tubes,TRI,0.7187401260094246
ABL_S,J,mpdd,1,8,tubes,A1,0.7534294717223471
ABL_S,J,mpdd,1,8,tubes,BAL,0.7222985533864167
ABL_S,J,mpdd,1,8,tubes,DUP,0.7440123499477227
ABL_S,J,mpdd,1,8,tubes,TRI,0.7144573584734364
ABL_S,L,mpdd,1,8,tubes,A1,0.7633864740151386
ABL_S,L,mpdd,1,8,tubes,BAL,0.744884303760631
ABL_S,L,mpdd,1,8,tubes,DUP,0.7477624251574087
ABL_S,L,mpdd,1,8,tubes,TRI,0.7304514060889341
baseline,J,mpdd,1,8,tubes,A1,0.770020303519873
baseline,J,mpdd,1,8,tubes,BAL,0.7377581808704471
baseline,J,mpdd,1,8,tubes,DUP,0.7617910896129897
baseline,J,mpdd,1,8,tubes,TRI,0.7314185516812292
baseline,L,mpdd,1,8,tubes,A1,0.7780710712849199
baseline,L,mpdd,1,8,tubes,BAL,0.7566019972032528
baseline,L,mpdd,1,8,tubes,DUP,0.7645274480778793
baseline,L,mpdd,1,8,tubes,TRI,0.7440746364605813
