dataset,evaluation_revision,metric,kind,contrast,seed,shot,point_delta,mean_delta,ci95_low,ci95_high
ksdd2,study,pixel_auroc,matching_effect,M_A1: A1_L - A1_J,2,8,-4.942430902576955e-05,-5.5287340494025174e-05,-0.0005841410671951735,0.00032618044517832836
ksdd2,study,pixel_auroc,matching_effect,M_TRI: TRI_L - TRI_J,0,1,-0.00015694818716205372,-0.00016629395139336367,-0.0005871176242571413,0.00021346076720029362
ksdd2,study,pixel_auroc,matching_effect,M_TRI: TRI_L - TRI_J,0,2,0.0002822698108687627,0.00027093128342058347,4.4966191735246194e-06,0.0006065444714481893
ksdd2,study,pixel_auroc,matching_effect,M_TRI: TRI_L - TRI_J,0,4,0.00026710594910162033,0.0002513811114244402,-3.144160376733484e-05,0.0005811654032608442
ksdd2,study,pixel_auroc,matching_effect,M_TRI: TRI_L - TRI_J,0,8,0.00026988580484221814,0.00026181533360956785,6.331493403557154e-05,0.00048358472917779666
ksdd2,study,pixel_auroc,matching_effect,M_TRI: TRI_L - TRI_J,1,1,0.00038535757810387317,0.00037648750411013,-5.777847009197367e-05,0.0009883465430473078
ksdd2,study,pixel_auroc,matching_effect,M_TRI: TRI_L - TRI_J,1,2,0.000765063018143497,0.0007487237413343629,0.0001504340602116877,0.0015405368869898296
ksdd2,study,pixel_auroc,matching_effect,M_TRI: TRI_L - TRI_J,1,4,0.0010119293101353843,0.0009998544015101499,0.00039199221368264316,0.001802115795104611
ksdd2,study,pixel_auroc,matching_effect,M_TRI: TRI_L - TRI_J,1,8,0.0005793345681834872,0.0005705316602787474,0.00018890345695757595,0.0010456630917156176
ksdd2,study,pixel_auroc,matching_effect,M_TRI: TRI_L - TRI_J,2,1,0.0004178487773354167,0.00038362734076612457,-0.0002980656024724637,0.0012483992590578777
ksdd2,study,pixel_auroc,matching_effect,M_TRI: TRI_L - TRI_J,2,2,0.0005034901903868683,0.0005034212716455046,5.574550056612893e-05,0.0013687964283496943
ksdd2,study,pixel_auroc,matching_effect,M_TRI: TRI_L - TRI_J,2,4,0.00046533462284548133,0.00046320555428495215,6.094852564905995e-05,0.0010994122275176565
ksdd2,study,pixel_auroc,matching_effect,M_TRI: TRI_L - TRI_J,2,8,0.0004133204223922826,0.0004023162775262327,2.331490585514018e-05,0.0009101683280560823
ksdd2,study,pixel_auroc,matching_effect,M_BAL: BAL_L - BAL_J,0,1,-0.00021261631041602502,-0.00023099007261891314,-0.0008436584025795196,0.0002859311943813558
ksdd2,study,pixel_auroc,matching_effect,M_BAL: BAL_L - BAL_J,0,2,0.00038774716122880193,0.000371173613657739,-5.3828789247770126e-05,0.0009805129753273662
ksdd2,study,pixel_auroc,matching_effect,M_BAL: BAL_L - BAL_J,0,4,0.0003530613326391263,0.0003364848400687488,1.544650599281938e-05,0.0008170970084755896
ksdd2,study,pixel_auroc,matching_effect,M_BAL: BAL_L - BAL_J,0,8,0.00027480875253760306,0.00026536155534809394,2.3579822039559994e-05,0.0005875690404869126
ksdd2,study,pixel_auroc,matching_effect,M_BAL: BAL_L - BAL_J,1,1,0.0004491799286376885,0.00043702587413435047,-1.913841417976181e-05,0.0010765721549742893
ksdd2,study,pixel_auroc,matching_effect,M_BAL: BAL_L - BAL_J,1,2,0.0008376710660549236,0.0008155777528067035,0.0001424788291734841,0.001748617533244201
ksdd2,study,pixel_auroc,matching_effect,M_BAL: BAL_L - BAL_J,1,4,0.001077201887910051,0.001060973395678797,0.0003690699771906891,0.0019838235298650585
ksdd2,study,pixel_auroc,matching_effect,M_BAL: BAL_L - BAL_J,1,8,0.0006016139990532299,0.0005895318838975759,0.000187293434468927,0.001085707883425685
ksdd2,study,pixel_auroc,matching_effect,M_BAL: BAL_L - BAL_J,2,1,0.000551211148679509,0.0005127456482668149,-0.00028180254951939434,0.0015651314687891325
ksdd2,study,pixel_auroc,matching_effect,M_BAL: BAL_L - BAL_J,2,2,0.0005400732890779025,0.0005380761202165253,3.922604478694414e-05,0.001509746058247227
ksdd2,study,pixel_auroc,matching_effect,M_BAL: BAL_L - BAL_J,2,4,0.0005599036284630321,0.0005563018465634998,0.00010039468730815292,0.0013065643458226581
ksdd2,study,pixel_auroc,matching_effect,M_BAL: BAL_L - BAL_J,2,8,0.0004175727145263597,0.00040889229500747716,6.800898319884175e-05,0.0008957612470912396
ksdd2,study,pixel_auroc,matching_effect,M_DUP: DUP_L - DUP_J,0,1,-0.00022209986196086717,-0.0002307537317579146,-0.0006440256151394125,7.67450874317009e-05
ksdd2,study,pixel_auroc,matching_effect,M_DUP: DUP_L - DUP_J,0,2,-0.0005107067654985809,-0.0005308922755528588,-0.0012228345244505196,7.997295477757392e-06
ksdd2,study,pixel_auroc,matching_effect,M_DUP: DUP_L - DUP_J,0,4,-0.00026858866863688213,-0.0002802564395449344,-0.0006350392959500933,-5.10432923486754e-07
ksdd2,study,pixel_auroc,matching_effect,M_DUP: DUP_L - DUP_J,0,8,-0.0002688705119103796,-0.0002759167811718497,-0.0006891480640149411,2.4905324280283235e-05
ksdd2,study,pixel_auroc,matching_effect,M_DUP: DUP_L - DUP_J,1,1,-0.00017268735725162188,-0.0001747486348686137,-0.00044642454441048697,6.208369305888693e-05
ksdd2,study,pixel_auroc,matching_effect,M_DUP: DUP_L - DUP_J,1,2,-0.0004103359990599298,-0.00042695661705423424,-0.0009391884705960418,-1.5764874664886533e-05
ksdd2,study,pixel_auroc,matching_effect,M_DUP: DUP_L - DUP_J,1,4,8.016250637743472e-05,7.50241155328909e-05,-0.00022201548418863403,0.0003575939902597163
ksdd2,study,pixel_auroc,matching_effect,M_DUP: DUP_L - DUP_J,1,8,0.00017855239894593034,0.00017241581337170753,-0.00014217163312893742,0.0004568814958531286
ksdd2,study,pixel_auroc,matching_effect,M_DUP: DUP_L - DUP_J,2,1,1.629598092633966e-05,1.7011363782537536e-06,-0.0005747407657226034,0.0005410651965657957
ksdd2,study,pixel_auroc,matching_effect,M_DUP: DUP_L - DUP_J,2,2,-0.0002163566967944286,-0.00022157801404039756,-0.0008132020752521895,0.00020566762998565344
ksdd2,study,pixel_auroc,matching_effect,M_DUP: DUP_L - DUP_J,2,4,-0.00031593000253760106,-0.0003184991121362094,-0.0008646058548000491,5.513198000967332e-05
ksdd2,study,pixel_auroc,matching_effect,M_DUP: DUP_L - DUP_J,2,8,-0.000272277091682982,-0.0002799837927125619,-0.0008196887095744343,9.108911202314603e-05
ksdd2,study,pixel_auroc,interaction,I_TRI: (TRI_L-DUP_L) - (TRI_J-DUP_J),0,1,6.515167479881345e-05,6.44597803645509e-05,-0.0002542952458510106,0.0004201887889667604
ksdd2,study,pixel_auroc,interaction,I_TRI: (TRI_L-DUP_L) - (TRI_J-DUP_J),0,2,0.0007929765763673435,0.0008018235589734423,0.0002883393168710946,0.0014183124640726407
ksdd2,study,pixel_auroc,interaction,I_TRI: (TRI_L-DUP_L) - (TRI_J-DUP_J),0,4,0.0005356946177385025,0.0005316375509693746,0.00017894720253356367,0.0009813344557886682
ksdd2,study,pixel_auroc,interaction,I_TRI: (TRI_L-DUP_L) - (TRI_J-DUP_J),0,8,0.0005387563167525977,0.0005377321147814176,0.00017675936613638366,0.0010065637208591521
ksdd2,study,pixel_auroc,interaction,I_TRI: (TRI_L-DUP_L) - (TRI_J-DUP_J),1,1,0.000558044935355495,0.0005512361389787436,0.00013109513487161162,0.0010955850714264497
ksdd2,study,pixel_auroc,interaction,I_TRI: (TRI_L-DUP_L) - (TRI_J-DUP_J),1,2,0.0011753990172034268,0.0011756803583885974,0.0004936716498906924,0.0020026146613786626
ksdd2,study,pixel_auroc,interaction,I_TRI: (TRI_L-DUP_L) - (TRI_J-DUP_J),1,4,0.0009317668037579496,0.000924830285977259,0.00031619449618951466,0.0018233041688901302
ksdd2,study,pixel_auroc,interaction,I_TRI: (TRI_L-DUP_L) - (TRI_J-DUP_J),1,8,0.00040078216923755683,0.0003981158469070398,2.8983687431383136e-05,0.0009106642355809268
ksdd2,study,pixel_auroc,interaction,I_TRI: (TRI_L-DUP_L) - (TRI_J-DUP_J),2,1,0.00040155279640907704,0.0003819262043878708,-0.00011753737187381874,0.0009959293037939297
ksdd2,study,pixel_auroc,interaction,I_TRI: (TRI_L-DUP_L) - (TRI_J-DUP_J),2,2,0.0007198468871812969,0.0007249992856859021,0.00014870180154425428,0.0015891945353032342
ksdd2,study,pixel_auroc,interaction,I_TRI: (TRI_L-DUP_L) - (TRI_J-DUP_J),2,4,0.0007812646253830824,0.0007817046664211616,0.00023285880554414217,0.0015658829108749354
ksdd2,study,pixel_auroc,interaction,I_TRI: (TRI_L-DUP_L) - (TRI_J-DUP_J),2,8,0.0006855975140752646,0.0006823000702387945,0.00010520106132143327,0.0014170282776578109
ksdd2,study,pixel_auroc,interaction,I_BAL: (BAL_L-A1_L) - (BAL_J-A1_J),0,1,0.00030609031354034144,0.00030678237196177195,-0.000228690766020756,0.0009797091187843108
ksdd2,study,pixel_auroc,interaction,I_BAL: (BAL_L-A1_L) - (BAL_J-A1_J),0,2,0.0009196690219884784,0.0009321031302623845,0.0003388224569890186,0.0017088495697612836
ksdd2,study,pixel_auroc,interaction,I_BAL: (BAL_L-A1_L) - (BAL_J-A1_J),0,4,0.0007387458416385773,0.000744440524863696,0.0002165798460016466,0.0014548647008691962
ksdd2,study,pixel_auroc,interaction,I_BAL: (BAL_L-A1_L) - (BAL_J-A1_J),0,8,0.0005615393173397099,0.0005624147951464743,0.00014636281083835745,0.0011244422396322839
ksdd2,study,pixel_auroc,interaction,I_BAL: (BAL_L-A1_L) - (BAL_J-A1_J),1,1,0.0005581500181131016,0.0005525611413686787,0.0001526463636819103,0.0010694609418329891
ksdd2,study,pixel_auroc,interaction,I_BAL: (BAL_L-A1_L) - (BAL_J-A1_J),1,2,0.0010199753514610332,0.0010173121445631965,0.00039798288695888363,0.0017754131942518206
ksdd2,study,pixel_auroc,interaction,I_BAL: (BAL_L-A1_L) - (BAL_J-A1_J),1,4,0.0008401279459545608,0.0008396069781563835,0.00025889532080584644,0.0016210329994415572
ksdd2,study,pixel_auroc,interaction,I_BAL: (BAL_L-A1_L) - (BAL_J-A1_J),1,8,0.0002572630352137839,0.00025803753043580647,-4.4568713857101595e-05,0.0006783323043336674
ksdd2,study,pixel_auroc,interaction,I_BAL: (BAL_L-A1_L) - (BAL_J-A1_J),2,1,0.000647678276256336,0.0006444908016568856,9.85425996174766e-05,0.0013288181674297377
ksdd2,study,pixel_auroc,interaction,I_BAL: (BAL_L-A1_L) - (BAL_J-A1_J),2,2,0.0008373381721540341,0.0008487154341076051,0.00012484919404417982,0.0019378415410667312
ksdd2,study,pixel_auroc,interaction,I_BAL: (BAL_L-A1_L) - (BAL_J-A1_J),2,4,0.0008752593570768852,0.0008770376288243013,0.00019662843851531444,0.0017852201679873388
ksdd2,study,pixel_auroc,interaction,I_BAL: (BAL_L-A1_L) - (BAL_J-A1_J),2,8,0.00046699702355212924,0.00046417963550150234,-6.78751334366734e-05,0.0011759866131461846
