shot,kind,branch,base,category,seed,method,macro_pixel_ap,delta_vs_base
4,cross,S,BAL_J,metal_plate,2,BAL_J__perm_S_cross_p02,0.8801988796088749,-0.026633537595270318
4,within,C,A1_J,metal_plate,3,A1_J__perm_C_within_p03,0.8816200049614725,-0.003361443847344714
4,within,C,TRI_J,metal_plate,3,TRI_J__perm_C_within_p03,0.8882264849174227,0.0018394965351500314
4,within,S,TRI_J,metal_plate,3,TRI_J__perm_S_within_p03,0.8687798416572544,-0.017607146725018286
4,within,C,BAL_J,metal_plate,3,BAL_J__perm_C_within_p03,0.9058933138537284,-0.0009391033504168034
4,within,S,BAL_J,metal_plate,3,BAL_J__perm_S_within_p03,0.9003089624098112,-0.006523454794334027
4,cross,C,A1_J,metal_plate,3,A1_J__perm_C_cross_p03,0.8775998666278736,-0.007381582180943647
4,cross,C,TRI_J,metal_plate,3,TRI_J__perm_C_cross_p03,0.8817400976157409,-0.004646890766531797
4,cross,S,TRI_J,metal_plate,3,TRI_J__perm_S_cross_p03,0.8649839222706337,-0.021403066111639002
4,cross,C,BAL_J,metal_plate,3,BAL_J__perm_C_cross_p03,0.8990691615607531,-0.007763255643392086
4,cross,S,BAL_J,metal_plate,3,BAL_J__perm_S_cross_p03,0.8914215756410094,-0.015410841563135769
4,within,C,A1_J,metal_plate,4,A1_J__perm_C_within_p04,0.8827855887599889,-0.002195860048828324
4,within,C,TRI_J,metal_plate,4,TRI_J__perm_C_within_p04,0.8898944927025715,0.003507504320298782
4,within,S,TRI_J,metal_plate,4,TRI_J__perm_S_within_p04,0.873741812228344,-0.012645176153928683
4,within,C,BAL_J,metal_plate,4,BAL_J__perm_C_within_p04,0.9039295236935841,-0.0029028935105610554
4,within,S,BAL_J,metal_plate,4,BAL_J__perm_S_within_p04,0.9012296414741968,-0.005602775729948384
4,cross,C,A1_J,metal_plate,4,A1_J__perm_C_cross_p04,0.8811827335525283,-0.0037987152562889426
4,cross,C,TRI_J,metal_plate,4,TRI_J__perm_C_cross_p04,0.8847089005242791,-0.0016780878579936154
4,cross,S,TRI_J,metal_plate,4,TRI_J__perm_S_cross_p04,0.8729003457155841,-0.013486642666688642
4,cross,C,BAL_J,metal_plate,4,BAL_J__perm_C_cross_p04,0.9033314828295111,-0.003500934374634057
4,cross,S,BAL_J,metal_plate,4,BAL_J__perm_S_cross_p04,0.899595697877762,-0.007236719326383256
4,within,C,A1_J,metal_plate,5,A1_J__perm_C_within_p05,0.8805577204377538,-0.004423728371063418
4,within,C,TRI_J,metal_plate,5,TRI_J__perm_C_within_p05,0.8868175773286697,0.00043058894639702583
4,within,S,TRI_J,metal_plate,5,TRI_J__perm_S_within_p05,0.8670413976946427,-0.019345590687629977
4,within,C,BAL_J,metal_plate,5,BAL_J__perm_C_within_p05,0.9034460559303794,-0.003386361273765792
4,within,S,BAL_J,metal_plate,5,BAL_J__perm_S_within_p05,0.8967825418633523,-0.010049875340792935
4,cross,C,A1_J,metal_plate,5,A1_J__perm_C_cross_p05,0.8864092034537332,0.0014277546449159573
4,cross,C,TRI_J,metal_plate,5,TRI_J__perm_C_cross_p05,0.8881729891048116,0.0017860007225388719
4,cross,S,TRI_J,metal_plate,5,TRI_J__perm_S_cross_p05,0.8796586376112477,-0.00672835077102496
4,cross,C,BAL_J,metal_plate,5,BAL_J__perm_C_cross_p05,0.9078466575359887,0.0010142403318434967
4,cross,S,BAL_J,metal_plate,5,BAL_J__perm_S_cross_p05,0.9056173460163621,-0.0012150711877830789
4,within,C,A1_J,metal_plate,6,A1_J__perm_C_within_p06,0.8871475565669513,0.0021661077581340837
4,within,C,TRI_J,metal_plate,6,TRI_J__perm_C_within_p06,0.8925282106104777,0.006141222228205012
4,within,S,TRI_J,metal_plate,6,TRI_J__perm_S_within_p06,0.8743070283585448,-0.01207996002372791
4,within,C,BAL_J,metal_plate,6,BAL_J__perm_C_within_p06,0.9095377569462123,0.0027053397420671033
4,within,S,BAL_J,metal_plate,6,BAL_J__perm_S_within_p06,0.9016900158934738,-0.005142401310671452
4,cross,C,A1_J,metal_plate,6,A1_J__perm_C_cross_p06,0.8835657339803897,-0.0014157148284275056
4,cross,C,TRI_J,metal_plate,6,TRI_J__perm_C_cross_p06,0.8864618206332047,7.483225093196655e-05
4,cross,S,TRI_J,metal_plate,6,TRI_J__perm_S_cross_p06,0.8766206781682524,-0.009766310214020302
4,cross,C,BAL_J,metal_plate,6,BAL_J__perm_C_cross_p06,0.9048164885595152,-0.0020159286446299607
4,cross,S,BAL_J,metal_plate,6,BAL_J__perm_S_cross_p06,0.8999070494988054,-0.006925367705339802
4,within,C,A1_J,metal_plate,7,A1_J__perm_C_within_p07,0.8765429640873178,-0.00843848472149944
4,within,C,TRI_J,metal_plate,7,TRI_J__perm_C_within_p07,0.8860955496011808,-0.0002914387810919461
4,within,S,TRI_J,metal_plate,7,TRI_J__perm_S_within_p07,0.8559850619330074,-0.030401926449265315
4,within,C,BAL_J,metal_plate,7,BAL_J__perm_C_within_p07,0.8984562375130563,-0.008376179691088947
4,within,S,BAL_J,metal_plate,7,BAL_J__perm_S_within_p07,0.8865307093216982,-0.020301707882447007
4,cross,C,A1_J,metal_plate,7,A1_J__perm_C_cross_p07,0.8781259556058956,-0.00685549320292167
4,cross,C,TRI_J,metal_plate,7,TRI_J__perm_C_cross_p07,0.8809541300210584,-0.005432858361214321
4,cross,S,TRI_J,metal_plate,7,TRI_J__perm_S_cross_p07,0.8772198844070093,-0.009167103975263435
4,cross,C,BAL_J,metal_plate,7,BAL_J__perm_C_cross_p07,0.9005507657917443,-0.00628165141240089
4,cross,S,BAL_J,metal_plate,7,BAL_J__perm_S_cross_p07,0.8987600824212703,-0.008072334782874946
4,within,C,A1_J,metal_plate,8,A1_J__perm_C_within_p08,0.8779485801371353,-0.007032868671681958
4,within,C,TRI_J,metal_plate,8,TRI_J__perm_C_within_p08,0.8849939664717555,-0.001393021910517156
4,within,S,TRI_J,metal_plate,8,TRI_J__perm_S_within_p08,0.860986597956028,-0.025400390426244646
4,within,C,BAL_J,metal_plate,8,BAL_J__perm_C_within_p08,0.9003181836270695,-0.006514233577075701
4,within,S,BAL_J,metal_plate,8,BAL_J__perm_S_within_p08,0.8904628836793279,-0.016369533524817292
4,cross,C,A1_J,metal_plate,8,A1_J__perm_C_cross_p08,0.8708876973448559,-0.014093751463961302
4,cross,C,TRI_J,metal_plate,8,TRI_J__perm_C_cross_p08,0.8795583234728672,-0.00682866490940548
4,cross,S,TRI_J,metal_plate,8,TRI_J__perm_S_cross_p08,0.8585784403729405,-0.02780854800933219
4,cross,C,BAL_J,metal_plate,8,BAL_J__perm_C_cross_p08,0.8944463371368683,-0.012386080067276928
4,cross,S,BAL_J,metal_plate,8,BAL_J__perm_S_cross_p08,0.8872295560432747,-0.01960286116087051
4,within,C,A1_J,metal_plate,9,A1_J__perm_C_within_p09,0.8837689909393283,-0.001212457869488981
4,within,C,TRI_J,metal_plate,9,TRI_J__perm_C_within_p09,0.8882530562395126,0.0018660678572398615
4,within,S,TRI_J,metal_plate,9,TRI_J__perm_S_within_p09,0.8638490967130639,-0.02253789166920883
4,within,C,BAL_J,metal_plate,9,BAL_J__perm_C_within_p09,0.9057399958547151,-0.001092421349430106
4,within,S,BAL_J,metal_plate,9,BAL_J__perm_S_within_p09,0.8945469941328794,-0.012285423071265789
4,cross,C,A1_J,metal_plate,9,A1_J__perm_C_cross_p09,0.8847079624957674,-0.00027348631304979776
4,cross,C,TRI_J,metal_plate,9,TRI_J__perm_C_cross_p09,0.8858520963727194,-0.0005348920095532561
4,cross,S,TRI_J,metal_plate,9,TRI_J__perm_S_cross_p09,0.8756431546366996,-0.010743833745573084
4,cross,C,BAL_J,metal_plate,9,BAL_J__perm_C_cross_p09,0.9046092456336334,-0.0022231715705117727
4,cross,S,BAL_J,metal_plate,9,BAL_J__perm_S_cross_p09,0.8986099983702415,-0.008222418833903733
4,within,C,A1_J,tubes,0,A1_J__perm_C_within_p00,0.7585912960007934,0.0035509395313543246
4,within,C,TRI_J,tubes,0,TRI_J__perm_C_within_p00,0.7192946337156748,0.00630709284446207
4,within,S,TRI_J,tubes,0,TRI_J__perm_S_within_p00,0.6790220095310407,-0.033965531340171995
4,within,C,BAL_J,tubes,0,BAL_J__perm_C_within_p00,0.7235638591909171,0.0015573016669016004
4,within,S,BAL_J,tubes,0,BAL_J__perm_S_within_p00,0.6925467477770314,-0.029459809746984145
4,cross,C,A1_J,tubes,0,A1_J__perm_C_cross_p00,0.7523706224788327,-0.0026697339906064377
4,cross,C,TRI_J,tubes,0,TRI_J__perm_C_cross_p00,0.712068580756907,-0.0009189601143057002
4,cross,S,TRI_J,tubes,0,TRI_J__perm_S_cross_p00,0.7077091917822161,-0.005278349088996603
4,cross,C,BAL_J,tubes,0,BAL_J__perm_C_cross_p00,0.7213236402923253,-0.0006829172316902277
4,cross,S,BAL_J,tubes,0,BAL_J__perm_S_cross_p00,0.7173267727539038,-0.004679784770111772
4,within,C,A1_J,tubes,1,A1_J__perm_C_within_p01,0.7611440180693575,0.006103661599918375
4,within,C,TRI_J,tubes,1,TRI_J__perm_C_within_p01,0.7247046482568086,0.011717107385595837
4,within,S,TRI_J,tubes,1,TRI_J__perm_S_within_p01,0.6849112962972553,-0.02807624457395741
4,within,C,BAL_J,tubes,1,BAL_J__perm_C_within_p01,0.7301236671169704,0.008117109592954863
4,within,S,BAL_J,tubes,1,BAL_J__perm_S_within_p01,0.6973575711771075,-0.02464898634690804
4,cross,C,A1_J,tubes,1,A1_J__perm_C_cross_p01,0.7560106092097368,0.0009702527402977168
4,cross,C,TRI_J,tubes,1,TRI_J__perm_C_cross_p01,0.7150559031200978,0.0020683622488850695
4,cross,S,TRI_J,tubes,1,TRI_J__perm_S_cross_p01,0.7155844288003634,0.002596887929150693
4,cross,C,BAL_J,tubes,1,BAL_J__perm_C_cross_p01,0.7253019782729893,0.0032954207489737097
4,cross,S,BAL_J,tubes,1,BAL_J__perm_S_cross_p01,0.7263142941397999,0.004307736615784319
4,within,C,A1_J,tubes,2,A1_J__perm_C_within_p02,0.7617746605064335,0.006734304036994376
4,within,C,TRI_J,tubes,2,TRI_J__perm_C_within_p02,0.7204246257845316,0.007437084913318848
4,within,S,TRI_J,tubes,2,TRI_J__perm_S_within_p02,0.6624606024269144,-0.05052693844429834
4,within,C,BAL_J,tubes,2,BAL_J__perm_C_within_p02,0.7283261606844488,0.006319603160433229
4,within,S,BAL_J,tubes,2,BAL_J__perm_S_within_p02,0.6770780728380386,-0.04492848468597699
4,cross,C,A1_J,tubes,2,A1_J__perm_C_cross_p02,0.7471218425082942,-0.007918513961144957
4,cross,C,TRI_J,tubes,2,TRI_J__perm_C_cross_p02,0.7081497603974299,-0.0048377804737828045
4,cross,S,TRI_J,tubes,2,TRI_J__perm_S_cross_p02,0.6922745760920859,-0.020712964779126875
4,cross,C,BAL_J,tubes,2,BAL_J__perm_C_cross_p02,0.7163609226148189,-0.005645634909196673
4,cross,S,BAL_J,tubes,2,BAL_J__perm_S_cross_p02,0.7001737690319311,-0.021832788492084476
4,within,C,A1_J,tubes,3,A1_J__perm_C_within_p03,0.769264293443912,0.014223936974472884
4,within,C,TRI_J,tubes,3,TRI_J__perm_C_within_p03,0.7307736815584639,0.01778614068725115
4,within,S,TRI_J,tubes,3,TRI_J__perm_S_within_p03,0.6692266626040259,-0.04376087826718689
4,within,C,BAL_J,tubes,3,BAL_J__perm_C_within_p03,0.7355079772441997,0.013501419720184149
4,within,S,BAL_J,tubes,3,BAL_J__perm_S_within_p03,0.6841455838638573,-0.03786097366015828
4,cross,C,A1_J,tubes,3,A1_J__perm_C_cross_p03,0.7509264420150813,-0.0041139144543578254
4,cross,C,TRI_J,tubes,3,TRI_J__perm_C_cross_p03,0.7090491143493466,-0.003938426521866156
4,cross,S,TRI_J,tubes,3,TRI_J__perm_S_cross_p03,0.6938732195067936,-0.01911432136441915
4,cross,C,BAL_J,tubes,3,BAL_J__perm_C_cross_p03,0.7164072169571666,-0.005599340566848965
4,cross,S,BAL_J,tubes,3,BAL_J__perm_S_cross_p03,0.7032728297048715,-0.018733727819144064
4,within,C,A1_J,tubes,4,A1_J__perm_C_within_p04,0.7681218342249072,0.013081477755468085
4,within,C,TRI_J,tubes,4,TRI_J__perm_C_within_p04,0.7290927421140658,0.016105201242853084
4,within,S,TRI_J,tubes,4,TRI_J__perm_S_within_p04,0.6656770113826646,-0.04731052948854819
4,within,C,BAL_J,tubes,4,BAL_J__perm_C_within_p04,0.7327254164732021,0.01071885894918656
4,within,S,BAL_J,tubes,4,BAL_J__perm_S_within_p04,0.6775109488173884,-0.044495608706627165
4,cross,C,A1_J,tubes,4,A1_J__perm_C_cross_p04,0.7426229391514717,-0.012417417317967416
4,cross,C,TRI_J,tubes,4,TRI_J__perm_C_cross_p04,0.6999223725574862,-0.013065168313726505
4,cross,S,TRI_J,tubes,4,TRI_J__perm_S_cross_p04,0.6768575857163533,-0.036129955154859394
4,cross,C,BAL_J,tubes,4,BAL_J__perm_C_cross_p04,0.7064246988945637,-0.015581858629451828
4,cross,S,BAL_J,tubes,4,BAL_J__perm_S_cross_p04,0.6863170460971614,-0.03568951142685417
4,within,C,A1_J,tubes,5,A1_J__perm_C_within_p05,0.7531666944355383,-0.0018736620339008248
4,within,C,TRI_J,tubes,5,TRI_J__perm_C_within_p05,0.7182650844497438,0.005277543578531052
4,within,S,TRI_J,tubes,5,TRI_J__perm_S_within_p05,0.6665637235518368,-0.04642381731937595
4,within,C,BAL_J,tubes,5,BAL_J__perm_C_within_p05,0.7170324537420717,-0.0049741037819438505
4,within,S,BAL_J,tubes,5,BAL_J__perm_S_within_p05,0.6840063497061887,-0.03800020781782687
4,cross,C,A1_J,tubes,5,A1_J__perm_C_cross_p05,0.7486124430624195,-0.0064279134070196475
4,cross,C,TRI_J,tubes,5,TRI_J__perm_C_cross_p05,0.7057820435700893,-0.007205497301123409
4,cross,S,TRI_J,tubes,5,TRI_J__perm_S_cross_p05,0.6915286577203273,-0.0214588831508854
4,cross,C,BAL_J,tubes,5,BAL_J__perm_C_cross_p05,0.7141518432981712,-0.007854714225844384
4,cross,S,BAL_J,tubes,5,BAL_J__perm_S_cross_p05,0.7015760894253708,-0.020430468098644794
4,within,C,A1_J,tubes,6,A1_J__perm_C_within_p06,0.7609671964362417,0.005926839966802544
4,within,C,TRI_J,tubes,6,TRI_J__perm_C_within_p06,0.7258151919665723,0.012827651095359549
4,within,S,TRI_J,tubes,6,TRI_J__perm_S_within_p06,0.665420756020155,-0.0475667848510577
4,within,C,BAL_J,tubes,6,BAL_J__perm_C_within_p06,0.7286934167218054,0.006686859197789885
4,within,S,BAL_J,tubes,6,BAL_J__perm_S_within_p06,0.6801317070355652,-0.0418748504884503
4,cross,C,A1_J,tubes,6,A1_J__perm_C_cross_p06,0.7494303595308349,-0.0056099969386042
4,cross,C,TRI_J,tubes,6,TRI_J__perm_C_cross_p06,0.7095379323678125,-0.003449608503400259
4,cross,S,TRI_J,tubes,6,TRI_J__perm_S_cross_p06,0.69946703647881,-0.01352050439240271
4,cross,C,BAL_J,tubes,6,BAL_J__perm_C_cross_p06,0.7186557719797484,-0.003350785544267154
4,cross,S,BAL_J,tubes,6,BAL_J__perm_S_cross_p06,0.7111189988849996,-0.010887558639015915
4,within,C,A1_J,tubes,7,A1_J__perm_C_within_p07,0.7606779118030262,0.005637555333587119
4,within,C,TRI_J,tubes,7,TRI_J__perm_C_within_p07,0.721772022340536,0.008784481469323202
4,within,S,TRI_J,tubes,7,TRI_J__perm_S_within_p07,0.6752421294805069,-0.03774541139070586
4,within,C,BAL_J,tubes,7,BAL_J__perm_C_within_p07,0.7277759979634436,0.005769440439428064
4,within,S,BAL_J,tubes,7,BAL_J__perm_S_within_p07,0.6923390376716353,-0.029667519852380253
4,cross,C,A1_J,tubes,7,A1_J__perm_C_cross_p07,0.7547878930700629,-0.00025246339937623485
4,cross,C,TRI_J,tubes,7,TRI_J__perm_C_cross_p07,0.7153371878652149,0.002349646994002197
4,cross,S,TRI_J,tubes,7,TRI_J__perm_S_cross_p07,0.7130130489665052,2.550809529244802e-05
4,cross,C,BAL_J,tubes,7,BAL_J__perm_C_cross_p07,0.7243669193994379,0.0023603618754223232
4,cross,S,BAL_J,tubes,7,BAL_J__perm_S_cross_p07,0.7216619613437119,-0.0003445961803036912
4,within,C,A1_J,tubes,8,A1_J__perm_C_within_p08,0.7518252498618302,-0.0032151066076089307
4,within,C,TRI_J,tubes,8,TRI_J__perm_C_within_p08,0.7161485812615731,0.003161040390360359
4,within,S,TRI_J,tubes,8,TRI_J__perm_S_within_p08,0.6479009872368265,-0.0650865536343862
4,within,C,BAL_J,tubes,8,BAL_J__perm_C_within_p08,0.7177567149098939,-0.004249842614121646
4,within,S,BAL_J,tubes,8,BAL_J__perm_S_within_p08,0.6652651644438788,-0.056741393080136704
4,cross,C,A1_J,tubes,8,A1_J__perm_C_cross_p08,0.7462860694739605,-0.008754286995478644
4,cross,C,TRI_J,tubes,8,TRI_J__perm_C_cross_p08,0.7045686263700804,-0.008418914501132302
4,cross,S,TRI_J,tubes,8,TRI_J__perm_S_cross_p08,0.6907325927192999,-0.022254948151912868
4,cross,C,BAL_J,tubes,8,BAL_J__perm_C_cross_p08,0.7115151972289353,-0.010491360295080243
4,cross,S,BAL_J,tubes,8,BAL_J__perm_S_cross_p08,0.7007522432840438,-0.021254314239971706
4,within,C,A1_J,tubes,9,A1_J__perm_C_within_p09,0.7598738695894197,0.0048335131199805925
4,within,C,TRI_J,tubes,9,TRI_J__perm_C_within_p09,0.7216977226218143,0.008710181750601564
4,within,S,TRI_J,tubes,9,TRI_J__perm_S_within_p09,0.6613689351229431,-0.0516186057482696
4,within,C,BAL_J,tubes,9,BAL_J__perm_C_within_p09,0.7277169006559915,0.005710343131975937
4,within,S,BAL_J,tubes,9,BAL_J__perm_S_within_p09,0.672974058336566,-0.04903249918744956
4,cross,C,A1_J,tubes,9,A1_J__perm_C_cross_p09,0.7505818590087977,-0.00445849746064142
4,cross,C,TRI_J,tubes,9,TRI_J__perm_C_cross_p09,0.7104734727355134,-0.002514068135699321
4,cross,S,TRI_J,tubes,9,TRI_J__perm_S_cross_p09,0.7061244648323081,-0.006863076038904681
4,cross,C,BAL_J,tubes,9,BAL_J__perm_C_cross_p09,0.7186052907588855,-0.0034012667651300843
4,cross,S,BAL_J,tubes,9,BAL_J__perm_S_cross_p09,0.7154723618179295,-0.006534195706086043
