dataset,seed,shot,contrast,dropped_category,remaining_macro_delta,mean_delta,ci_low,ci_high,n_replicates,sign_flip
mvtec,2,1,BAL_L - A1_L,zipper,0.028859907064615924,0.028537696042617924,0.022873956574316335,0.03475922369020353,1000,False
mvtec,2,2,A1_L - A1_J,bottle,0.00180286107649542,0.002023437352116078,-3.204339569821217e-05,0.003964034887221569,1000,False
mvtec,2,2,A1_L - A1_J,cable,0.0028245108611933667,0.003006865923335034,0.0010943534101486158,0.00496000311120648,1000,False
mvtec,2,2,A1_L - A1_J,capsule,0.0015623850106324091,0.0018187993543504362,-0.00013339843837071425,0.003759509158402974,1000,False
mvtec,2,2,A1_L - A1_J,carpet,0.002671792267185171,0.0028950534969777197,0.0009037263890357148,0.004832804030781816,1000,False
mvtec,2,2,A1_L - A1_J,grid,0.0014690302275362321,0.0017043975274386488,-0.0003519077389545993,0.003626784340558762,1000,False
mvtec,2,2,A1_L - A1_J,hazelnut,0.001708435378038999,0.0019160818186547593,-5.578955441336655e-05,0.003919355834795329,1000,False
mvtec,2,2,A1_L - A1_J,leather,0.00020101132748709987,0.00035420599231917633,-0.0015459800778122484,0.0021412599779802545,1000,False
mvtec,2,2,A1_L - A1_J,metal_nut,0.0007146639316889307,0.0009437930607700789,-0.0010806243078949288,0.0028733525380044266,1000,False
mvtec,2,2,A1_L - A1_J,pill,0.0010950124636755745,0.0013363681269766311,-0.0006381689745981447,0.0033078842060090537,1000,False
mvtec,2,2,A1_L - A1_J,screw,0.002132582116960126,0.002313565695151328,0.000435175279400113,0.004156151988979277,1000,False
mvtec,2,2,A1_L - A1_J,tile,0.0023838285388387776,0.002602389482201841,0.0005388652994951449,0.004645334910988732,1000,False
mvtec,2,2,A1_L - A1_J,toothbrush,0.0014006846625736816,0.0016012127255832383,-0.0002711546628307376,0.0034045739212091196,1000,False
mvtec,2,2,A1_L - A1_J,transistor,0.0007736763092850331,0.0009673517528901985,-0.0007939696583156494,0.0029083262853652862,1000,False
mvtec,2,2,A1_L - A1_J,wood,0.002174332771486029,0.0023608204466434796,0.00034592822021479346,0.004316617371011779,1000,False
mvtec,2,2,A1_L - A1_J,zipper,0.0016772971169864684,0.0019023308340499793,-0.00011602355161054088,0.0039308157889677755,1000,False
mvtec,2,2,TRI_L - TRI_J,bottle,0.005022260136362723,0.00526104758906919,0.0032690970875849557,0.007172583002689514,1000,False
mvtec,2,2,TRI_L - TRI_J,cable,0.005117980230000652,0.005342681950194469,0.0034236932432047,0.00720139740100818,1000,False
mvtec,2,2,TRI_L - TRI_J,capsule,0.0050763553788660265,0.005308333384997466,0.0033566115973065348,0.007183573420931854,1000,False
mvtec,2,2,TRI_L - TRI_J,carpet,0.005659633334125423,0.00587272789076345,0.0039009951728132537,0.0076951395756984,1000,False
mvtec,2,2,TRI_L - TRI_J,grid,0.004768672386374605,0.004973058351382678,0.0030503651985357757,0.006814724259522315,1000,False
mvtec,2,2,TRI_L - TRI_J,hazelnut,0.00452964991012914,0.00475081055851295,0.0028114220386513526,0.0065947674281848145,1000,False
mvtec,2,2,TRI_L - TRI_J,leather,0.003958839019483652,0.004145390371320444,0.0024472974662626775,0.005859098124455267,1000,False
mvtec,2,2,TRI_L - TRI_J,metal_nut,0.0037914217111676895,0.004033954467786782,0.0020426479257311227,0.005937421087300594,1000,False
mvtec,2,2,TRI_L - TRI_J,pill,0.004289501590084566,0.004551594804517848,0.0026499683066591078,0.006406765868156403,1000,False
mvtec,2,2,TRI_L - TRI_J,screw,0.005097671087831538,0.005267623884794863,0.0034879044088190997,0.006922315540163977,1000,False
mvtec,2,2,TRI_L - TRI_J,tile,0.005313538758811203,0.005547078439733629,0.0035950461467751994,0.0074678054309541995,1000,False
mvtec,2,2,TRI_L - TRI_J,toothbrush,0.005657477201624025,0.005896370091246211,0.0040712751537780095,0.007669954034089516,1000,False
mvtec,2,2,TRI_L - TRI_J,transistor,0.0033211259222506845,0.003533213198061225,0.0018154606669241837,0.005304246408623285,1000,False
mvtec,2,2,TRI_L - TRI_J,wood,0.005307787767555004,0.005532362798349059,0.0036064238662739173,0.007448250816311786,1000,False
mvtec,2,2,TRI_L - TRI_J,zipper,0.004196105538773365,0.004429357048684138,0.002447765452252774,0.006288586841849911,1000,False
mvtec,2,2,BAL_L - BAL_J,bottle,0.006554789482369794,0.006947536287627786,0.004543664299109061,0.009398710539654808,1000,False
mvtec,2,2,BAL_L - BAL_J,cable,0.00663192672299723,0.007002986821206921,0.004593232038588817,0.009318093314700382,1000,False
mvtec,2,2,BAL_L - BAL_J,capsule,0.006293560737297217,0.006681829101682422,0.004238230616682833,0.009154905541860017,1000,False
mvtec,2,2,BAL_L - BAL_J,carpet,0.0072619598100566824,0.007625621949189608,0.0051892065000492486,0.009940974116083568,1000,False
mvtec,2,2,BAL_L - BAL_J,grid,0.006293071056975612,0.006672363236659704,0.0042974533474505125,0.009097431109031476,1000,False
mvtec,2,2,BAL_L - BAL_J,hazelnut,0.006229806184488312,0.00660623907720926,0.004134565912691298,0.009027690208966453,1000,False
mvtec,2,2,BAL_L - BAL_J,leather,0.004645100638988532,0.004964395205151881,0.0027602004927635526,0.0071449094861306735,1000,False
mvtec,2,2,BAL_L - BAL_J,metal_nut,0.005052642555338575,0.005452257662970609,0.0029955468409454465,0.007888209562763744,1000,False
mvtec,2,2,BAL_L - BAL_J,pill,0.005527871121532494,0.005953390506473916,0.0036451240512713726,0.008239419091145617,1000,False
mvtec,2,2,BAL_L - BAL_J,screw,0.00689039688791642,0.007143457388543392,0.0049657338683856645,0.009246595914208079,1000,False
mvtec,2,2,BAL_L - BAL_J,tile,0.006928548850861553,0.0073161160141913175,0.004881748369295374,0.00972047167584702,1000,False
mvtec,2,2,BAL_L - BAL_J,toothbrush,0.00696463775776998,0.0073600953195162855,0.005090139545333041,0.009674874687195537,1000,False
mvtec,2,2,BAL_L - BAL_J,transistor,0.004422119026199269,0.004762500080863939,0.0026396429003427997,0.006932199938149765,1000,False
mvtec,2,2,BAL_L - BAL_J,wood,0.006897011319252326,0.007260500332589171,0.004815795604853748,0.009600739804438013,1000,False
mvtec,2,2,BAL_L - BAL_J,zipper,0.005397075440475116,0.0057886601479075405,0.003432045709326445,0.00818780300220515,1000,False
mvtec,2,2,DUP_L - DUP_J,bottle,5.973119738100774e-05,0.00017998309666408623,-0.0011635094402639116,0.0015136667367468153,1000,False
mvtec,2,2,DUP_L - DUP_J,cable,0.0007763039407127954,0.0008704920065811093,-0.00040809812864304285,0.0021252491959066785,1000,False
mvtec,2,2,DUP_L - DUP_J,capsule,0.00013770168507773857,0.00027652939253412757,-0.0009794862861576283,0.0016023035911032985,1000,False
mvtec,2,2,DUP_L - DUP_J,carpet,0.000662066278021559,0.0007500314888537613,-0.0005553887052477853,0.002066430874417144,1000,False
mvtec,2,2,DUP_L - DUP_J,grid,-0.00031526398460641044,-0.0001818338485116359,-0.0014851875602552584,0.0010953833937680014,1000,False
mvtec,2,2,DUP_L - DUP_J,hazelnut,4.49378410037417e-06,0.00010698222586587348,-0.0012148603589640912,0.0013614267620184282,1000,False
mvtec,2,2,DUP_L - DUP_J,leather,-0.0007716108121059122,-0.0007095899896751693,-0.0019247089370331338,0.0004520130869911679,1000,False
mvtec,2,2,DUP_L - DUP_J,metal_nut,-0.0006348680401257705,-0.000514098300183693,-0.0018280335024571832,0.0007770511477345406,1000,False
mvtec,2,2,DUP_L - DUP_J,pill,-0.00021963693511101962,-9.571955558984093e-05,-0.0013764824745070901,0.001175212013493297,1000,False
mvtec,2,2,DUP_L - DUP_J,screw,0.00030204264686327565,0.0004332531538992883,-0.0007852214887008971,0.0016172452309361242,1000,False
mvtec,2,2,DUP_L - DUP_J,tile,0.0004682536547730828,0.0005811856879877026,-0.000750576710879554,0.0019116935626645477,1000,False
mvtec,2,2,DUP_L - DUP_J,toothbrush,-0.00017594882828678556,-8.517592225307995e-05,-0.0013468909414811442,0.0011722648683294306,1000,False
mvtec,2,2,DUP_L - DUP_J,transistor,-0.0004210894038759857,-0.0003051346858451619,-0.0014904290579458126,0.0009207184474349188,1000,False
mvtec,2,2,DUP_L - DUP_J,wood,0.0002565803644050838,0.0003502348605315332,-0.0009817749754400553,0.0016979448528315073,1000,False
mvtec,2,2,DUP_L - DUP_J,zipper,0.0001334828939104558,0.00024875669803722404,-0.0010725055826566125,0.0015541755931533722,1000,False
mvtec,2,2,DUP_J - A1_J,bottle,-0.011914812504437527,-0.011875806223119172,-0.014502554693444988,-0.00924919531311535,1000,False
mvtec,2,2,DUP_J - A1_J,cable,-0.011558002521770295,-0.01145017234027165,-0.01395267434431308,-0.008863723597234805,1000,False
mvtec,2,2,DUP_J - A1_J,capsule,-0.011783718417633393,-0.01171110784901672,-0.014329665799153471,-0.009090499765779901,1000,False
mvtec,2,2,DUP_J - A1_J,carpet,-0.010007893688868823,-0.009970068014460941,-0.012567654535118022,-0.007497151478556742,1000,False
mvtec,2,2,DUP_J - A1_J,grid,-0.012651378343394037,-0.012608069872767615,-0.015155816906579434,-0.01002163503948979,1000,False
mvtec,2,2,DUP_J - A1_J,hazelnut,-0.013179023086933455,-0.01306054508463978,-0.015652593690862575,-0.01045414177025997,1000,False
mvtec,2,2,DUP_J - A1_J,leather,-0.014113146894712034,-0.014087154306166748,-0.016537193989718743,-0.011542427109399128,1000,False
mvtec,2,2,DUP_J - A1_J,metal_nut,-0.01109154973366834,-0.011052511250280037,-0.013682613729403261,-0.008441992928441576,1000,False
mvtec,2,2,DUP_J - A1_J,pill,-0.010375303001220818,-0.0103741405092103,-0.012964617619228002,-0.007758976022340358,1000,False
mvtec,2,2,DUP_J - A1_J,screw,-0.009872062454200078,-0.009824387015325871,-0.012316128975643862,-0.007160986581929639,1000,False
mvtec,2,2,DUP_J - A1_J,tile,-0.01084031963812346,-0.010786438959276154,-0.013328631078160376,-0.008193053682300677,1000,False
mvtec,2,2,DUP_J - A1_J,toothbrush,-0.0086402476025383,-0.008672483486128793,-0.01112981717640828,-0.006218384556616343,1000,False
mvtec,2,2,DUP_J - A1_J,transistor,-0.012178050857830736,-0.012037640951402279,-0.014598133511220546,-0.009519433654285314,1000,False
mvtec,2,2,DUP_J - A1_J,wood,-0.011368137483337305,-0.011339860106749953,-0.013810668423918345,-0.0089195711244474,1000,False
mvtec,2,2,DUP_J - A1_J,zipper,-0.011046061179268677,-0.010984458351658972,-0.013644655480584241,-0.00834106151369836,1000,False
mvtec,2,2,TRI_J - DUP_J,bottle,0.026370626572098578,0.02608860603159769,0.020182513698521864,0.031902696482745324,1000,False
mvtec,2,2,TRI_J - DUP_J,cable,0.025436324172711668,0.02511533189897255,0.01925264358860032,0.030972607217939544,1000,False
mvtec,2,2,TRI_J - DUP_J,capsule,0.027245821690089423,0.026911411158643216,0.02112918132455371,0.032668258114469856,1000,False
mvtec,2,2,TRI_J - DUP_J,carpet,0.023067528664123597,0.02279268675979231,0.01710534134253582,0.028461371168844053,1000,False
mvtec,2,2,TRI_J - DUP_J,grid,0.02794167524714138,0.02754847352580776,0.022464628017860325,0.03280321925949168,1000,False
mvtec,2,2,TRI_J - DUP_J,hazelnut,0.0262365789951148,0.026075597015005374,0.020092319276801277,0.03187292799335931,1000,False
mvtec,2,2,TRI_J - DUP_J,leather,0.02753239373354661,0.027253706996743305,0.021398764976816115,0.032892609717685206,1000,False
mvtec,2,2,TRI_J - DUP_J,metal_nut,0.028189592925653827,0.027913532768924207,0.021813951625673,0.0337638924351497,1000,False
mvtec,2,2,TRI_J - DUP_J,pill,0.024299412478903576,0.02416085458335776,0.018357473542805765,0.029958396360526038,1000,False
mvtec,2,2,TRI_J - DUP_J,screw,0.025769477718872835,0.025477015945415713,0.019720160811895815,0.031131090377662644,1000,False
mvtec,2,2,TRI_J - DUP_J,tile,0.028202565355504777,0.02789422907856143,0.022045842620162112,0.033538216817068534,1000,False
mvtec,2,2,TRI_J - DUP_J,toothbrush,0.02023562019075491,0.020252307968198408,0.01528900283898623,0.025046260622440326,1000,False
mvtec,2,2,TRI_J - DUP_J,transistor,0.02513347837969146,0.024918193013185295,0.01905001648787728,0.030582917707293922,1000,False
mvtec,2,2,TRI_J - DUP_J,wood,0.026519989735706934,0.026209707822196747,0.020255235606438386,0.031914304731299026,1000,False
mvtec,2,2,TRI_J - DUP_J,zipper,0.026093941132043275,0.025822280127619116,0.019914322668744832,0.03184839822572158,1000,False
mvtec,2,2,TRI_L - DUP_L,bottle,0.0313331555110803,0.03116967052400279,0.025171362886474157,0.037206936465536966,1000,False
mvtec,2,2,TRI_L - DUP_L,cable,0.029778000461999524,0.029587521842585906,0.023802344493294682,0.03561488483271403,1000,False
mvtec,2,2,TRI_L - DUP_L,capsule,0.03218447538387771,0.031943215151106555,0.025952488190644635,0.03791790578271862,1000,False
mvtec,2,2,TRI_L - DUP_L,carpet,0.028065095720227463,0.027915383161701997,0.022203072956567576,0.0336523962172816,1000,False
mvtec,2,2,TRI_L - DUP_L,grid,0.03302561161812239,0.03270336572570207,0.027482781709485836,0.038389575301587334,1000,False
mvtec,2,2,TRI_L - DUP_L,hazelnut,0.030761735121143562,0.03071942534765245,0.024876164361184953,0.03675085674465679,1000,False
mvtec,2,2,TRI_L - DUP_L,leather,0.03226284356513618,0.032108687357738926,0.026015877624245762,0.0379686661454746,1000,False
mvtec,2,2,TRI_L - DUP_L,metal_nut,0.03261588267694729,0.03246158553689468,0.02656332256070329,0.03834902839552966,1000,False
mvtec,2,2,TRI_L - DUP_L,pill,0.02880855100409916,0.02880816894346545,0.023168816669534638,0.034791792434893665,1000,False
mvtec,2,2,TRI_L - DUP_L,screw,0.030565106159841097,0.030311386676311287,0.02461752149124133,0.03621133564654688,1000,False
mvtec,2,2,TRI_L - DUP_L,tile,0.0330478504595429,0.032860121830307364,0.0271879082938399,0.038920632314468774,1000,False
mvtec,2,2,TRI_L - DUP_L,toothbrush,0.02606904622066572,0.0262338539816977,0.02105283755695859,0.03127500843231015,1000,False
mvtec,2,2,TRI_L - DUP_L,transistor,0.02887569370581813,0.028756540897091683,0.02287706898674362,0.034457555564697,1000,False
mvtec,2,2,TRI_L - DUP_L,wood,0.03157119713885685,0.031391835760014274,0.025637223488511777,0.03730710559190919,1000,False
mvtec,2,2,TRI_L - DUP_L,zipper,0.030156563776906183,0.03000288047826603,0.02416289988585959,0.036203889806125523,1000,False
mvtec,2,2,BAL_J - A1_J,bottle,0.020115634814851468,0.019743377446176383,0.014617339339590833,0.02516191512562662,1000,False
mvtec,2,2,BAL_J - A1_J,cable,0.019712201382682707,0.01929899211721144,0.014129247798138525,0.02466630912888113,1000,False
mvtec,2,2,BAL_J - A1_J,capsule,0.02107888460304486,0.020690127385187808,0.015444086145910163,0.026082345477614077,1000,False
mvtec,2,2,BAL_J - A1_J,carpet,0.017620099163788924,0.01726527902442438,0.012139155617410493,0.022404487335943742,1000,False
mvtec,2,2,BAL_J - A1_J,grid,0.021695468755309498,0.02122635574054713,0.016769083928893848,0.02608804193669332,1000,False
mvtec,2,2,BAL_J - A1_J,hazelnut,0.02012348595346346,0.019840147183508735,0.014700795796261833,0.024952373551778716,1000,False
mvtec,2,2,BAL_J - A1_J,leather,0.021671985001411324,0.021343081213626446,0.016182635397932896,0.026510302656219495,1000,False
mvtec,2,2,BAL_J - A1_J,metal_nut,0.021684819867953765,0.021314984541843336,0.016237666555257657,0.02665667880924951,1000,False
mvtec,2,2,BAL_J - A1_J,pill,0.018408278616101465,0.01816304298113399,0.01314870946362689,0.023440630171455434,1000,False
mvtec,2,2,BAL_J - A1_J,screw,0.019664959938557318,0.019341489854813935,0.014569989040529039,0.024619039703109465,1000,False
mvtec,2,2,BAL_J - A1_J,tile,0.0218034266621858,0.021410455262403743,0.016235924244272174,0.026704913936748332,1000,False
mvtec,2,2,BAL_J - A1_J,toothbrush,0.01524370013650875,0.015073874755149794,0.010515630761489952,0.01944397963365931,1000,False
mvtec,2,2,BAL_J - A1_J,transistor,0.01902714918248224,0.0187068500892938,0.013730986712524826,0.02376773800091105,1000,False
mvtec,2,2,BAL_J - A1_J,wood,0.020217067507153276,0.019865143616601258,0.014568491174127174,0.025009278996607827,1000,False
mvtec,2,2,BAL_J - A1_J,zipper,0.02005510722121821,0.019684958682224467,0.014464205943793933,0.025128962125202985,1000,False
mvtec,2,2,BAL_L - A1_L,bottle,0.024867563220725846,0.024667476381688088,0.01949941991370561,0.030263096233373202,1000,False
mvtec,2,2,BAL_L - A1_L,cable,0.02351961724448657,0.023295113015083326,0.01807940683354926,0.028750111219772383,1000,False
mvtec,2,2,BAL_L - A1_L,capsule,0.025810060329709672,0.025553157132519794,0.020221883211699588,0.031168633069649673,1000,False
mvtec,2,2,BAL_L - A1_L,carpet,0.022210266706660434,0.021995847476636268,0.016905184120530495,0.027397278353022303,1000,False
mvtec,2,2,BAL_L - A1_L,grid,0.02651950958474888,0.026194321449768184,0.021564470863994576,0.031313093187715114,1000,False
mvtec,2,2,BAL_L - A1_L,hazelnut,0.02464485675991277,0.024530304442063233,0.019323054760707652,0.02992169849727245,1000,False
mvtec,2,2,BAL_L - A1_L,leather,0.026116074312912758,0.025953270426459153,0.020800061659413137,0.03130026952951429,1000,False
mvtec,2,2,BAL_L - A1_L,metal_nut,0.026022798491603414,0.02582344914404387,0.020688946616896107,0.03143217461659338,1000,False
mvtec,2,2,BAL_L - A1_L,pill,0.022841137273958378,0.022780065360631277,0.017923945164214593,0.02809886326037193,1000,False
mvtec,2,2,BAL_L - A1_L,screw,0.024422774709513612,0.024171381548206,0.01923261783117101,0.029380968192790288,1000,False
mvtec,2,2,BAL_L - A1_L,tile,0.02634814697420858,0.026124181794393225,0.020890361620511198,0.031697491030114516,1000,False
mvtec,2,2,BAL_L - A1_L,toothbrush,0.020807653231705046,0.020832757349082843,0.016321074850001612,0.025289302867542846,1000,False
mvtec,2,2,BAL_L - A1_L,transistor,0.022675591899396476,0.022501998417267535,0.017429607794072263,0.02780797754095737,1000,False
mvtec,2,2,BAL_L - A1_L,wood,0.024939746054919578,0.024764823502546947,0.019632875493269104,0.03023464891947737,1000,False
mvtec,2,2,BAL_L - A1_L,zipper,0.023774885544706862,0.023571287996082026,0.01833378373033378,0.02917258052292493,1000,False
mvtec,2,4,A1_L - A1_J,bottle,0.0029858928326276174,0.0030676255580178646,0.0006565388823114914,0.0053381603776301014,1000,False
mvtec,2,4,A1_L - A1_J,cable,0.003743349790779562,0.0037841990403403455,0.001420453427023858,0.005983605404430063,1000,False
mvtec,2,4,A1_L - A1_J,capsule,0.002574293231635591,0.002704164391956313,0.00040498155954243165,0.0050623514018877745,1000,False
mvtec,2,4,A1_L - A1_J,carpet,0.003636585174127478,0.003717179876705975,0.0014609597030758301,0.005862290178099332,1000,False
mvtec,2,4,A1_L - A1_J,grid,0.0005978589623708028,0.0007277721154802451,-0.0015256257064624726,0.0028744365984516946,1000,False
mvtec,2,4,A1_L - A1_J,hazelnut,0.0029360361624502446,0.00298961958035293,0.0006206597222375273,0.005267655392076029,1000,False
mvtec,2,4,A1_L - A1_J,leather,0.0007568568309261674,0.0007892371148768166,-0.0014325430153220083,0.0030860051937891524,1000,False
mvtec,2,4,A1_L - A1_J,metal_nut,0.002008802871026618,0.002091551639673928,-0.00030495147685791484,0.004391987485687615,1000,False
mvtec,2,4,A1_L - A1_J,pill,0.00219592617531991,0.002285385107943642,-9.350743103316608e-05,0.004605117556371898,1000,False
mvtec,2,4,A1_L - A1_J,screw,0.004213786796083288,0.004302392645686544,0.0023021091023681913,0.006237774700217727,1000,False
mvtec,2,4,A1_L - A1_J,tile,0.0032352976425368057,0.0033134186752632024,0.0009232304512101958,0.005606742276147541,1000,False
mvtec,2,4,A1_L - A1_J,toothbrush,0.0016302283445736923,0.0017009017518364621,-0.0005549341320479015,0.00393002587204381,1000,False
mvtec,2,4,A1_L - A1_J,transistor,0.0017983444823918737,0.0018556279198371196,-0.00039838650144853453,0.004022268772645769,1000,False
mvtec,2,4,A1_L - A1_J,wood,0.0030009664051526613,0.003042117179672415,0.0007235606695530517,0.00525313028617355,1000,False
mvtec,2,4,A1_L - A1_J,zipper,0.0027610004209952343,0.0028420000291688296,0.00043139223552285643,0.005153668024209137,1000,False
mvtec,2,4,TRI_L - TRI_J,bottle,0.0027888491668060394,0.0030398499263201498,0.000854104158550783,0.005195130435597961,1000,False
mvtec,2,4,TRI_L - TRI_J,cable,0.0027581094102590376,0.0029934605067485284,0.0007982401871059257,0.0050989084301780955,1000,False
mvtec,2,4,TRI_L - TRI_J,capsule,0.002531157307080966,0.0027860418963692153,0.000597252812579431,0.004874727484895759,1000,False
mvtec,2,4,TRI_L - TRI_J,carpet,0.003683291784931062,0.0039081179281716194,0.0017058882433825854,0.005966488056567172,1000,False
mvtec,2,4,TRI_L - TRI_J,grid,0.0012328647932008147,0.0014589323924334228,-0.0006862903774922414,0.0034731771663571226,1000,False
mvtec,2,4,TRI_L - TRI_J,hazelnut,0.0025719351994259493,0.0027753133715824295,0.0005195565845881862,0.004866204981562742,1000,False
mvtec,2,4,TRI_L - TRI_J,leather,0.0017876023476464506,0.0019728518602967317,4.266354481559735e-05,0.0038626119701532097,1000,False
mvtec,2,4,TRI_L - TRI_J,metal_nut,0.001513612543375251,0.0017615594811142454,-0.0004985483899814342,0.003831245574123663,1000,False
mvtec,2,4,TRI_L - TRI_J,pill,0.0020018770515619184,0.0022587280041564232,-5.954774328323787e-05,0.004342186819582355,1000,False
mvtec,2,4,TRI_L - TRI_J,screw,0.003927862054358617,0.004100980420544254,0.00228781911859174,0.005880261904401322,1000,False
mvtec,2,4,TRI_L - TRI_J,tile,0.002875228747408813,0.003114335844205674,0.0008089294973527032,0.0052116427911802115,1000,False
mvtec,2,4,TRI_L - TRI_J,toothbrush,0.0024739640611243507,0.002722911655472936,0.0006511704597078841,0.004894409355763693,1000,False
mvtec,2,4,TRI_L - TRI_J,transistor,0.0013073683607002903,0.0015302112393739404,-0.0005681517156942733,0.003509554550063325,1000,False
mvtec,2,4,TRI_L - TRI_J,wood,0.0028622509126039752,0.0030643325193079676,0.0007700756356366718,0.005119972955899222,1000,False
mvtec,2,4,TRI_L - TRI_J,zipper,0.0022191820845743615,0.0024593430148567076,0.00011993736460722329,0.004588755451042068,1000,False
mvtec,2,4,BAL_L - BAL_J,bottle,0.004425875689441051,0.004881692738537338,0.0024417000636599118,0.0073362347925096895,1000,False
mvtec,2,4,BAL_L - BAL_J,cable,0.004534945790977042,0.004968592504209671,0.002480536772644092,0.007400755239463617,1000,False
mvtec,2,4,BAL_L - BAL_J,capsule,0.003971215005705694,0.0044244387236508,0.0020897985458543504,0.006935801182664305,1000,False
mvtec,2,4,BAL_L - BAL_J,carpet,0.005409456312230284,0.005832557804447543,0.003397901548551217,0.008262561202046879,1000,False
mvtec,2,4,BAL_L - BAL_J,grid,0.0027222313828531614,0.003142517150252665,0.0007250451916022556,0.0055453898209837675,1000,False
mvtec,2,4,BAL_L - BAL_J,hazelnut,0.004308466237236844,0.004715020670963381,0.0022565837657078807,0.007162338410524544,1000,False
mvtec,2,4,BAL_L - BAL_J,leather,0.002577843966077647,0.0029496934287282536,0.0006726545974310759,0.005166587678321004,1000,False
mvtec,2,4,BAL_L - BAL_J,metal_nut,0.0030264777327354236,0.00348350480921336,0.0010658368918939403,0.005984938862105254,1000,False
mvtec,2,4,BAL_L - BAL_J,pill,0.003475618111639719,0.003944789949208331,0.0014636061116592165,0.006313203252084958,1000,False
mvtec,2,4,BAL_L - BAL_J,screw,0.005972473126041318,0.006224954138322596,0.004135791143098132,0.008388274070841658,1000,False
mvtec,2,4,BAL_L - BAL_J,tile,0.004620491454158033,0.00506451544160415,0.0026370384452437646,0.0074729035441545725,1000,False
mvtec,2,4,BAL_L - BAL_J,toothbrush,0.0037249864054260196,0.004187826596476076,0.0018760677042989945,0.006592080440806319,1000,False
mvtec,2,4,BAL_L - BAL_J,transistor,0.0025687568610629485,0.002984784473118454,0.0006914694023058628,0.005327909530025687,1000,False
mvtec,2,4,BAL_L - BAL_J,wood,0.004559911066843558,0.004968228327541608,0.002561030862245926,0.007370359317463113,1000,False
mvtec,2,4,BAL_L - BAL_J,zipper,0.0036662065424310102,0.0041143235020988725,0.0016457330791179575,0.0065793555540273356,1000,False
mvtec,2,4,DUP_L - DUP_J,bottle,0.0011081755480842198,0.001214607864941125,-0.00019138543642987875,0.0025967110199231983,1000,False
mvtec,2,4,DUP_L - DUP_J,cable,0.0016731047788026163,0.0017520912703480429,0.00035194504354161627,0.0031289367818498957,1000,False
mvtec,2,4,DUP_L - DUP_J,capsule,0.0010465319782010948,0.001175500554607775,-0.00023375162546569243,0.002538028702438772,1000,False
mvtec,2,4,DUP_L - DUP_J,carpet,0.0016445615015256135,0.001733805985897397,0.0003128122399287126,0.0030931942187632953,1000,False
mvtec,2,4,DUP_L - DUP_J,grid,-0.0004934091226819184,-0.0003559157688521318,-0.0016762186696140558,0.0008519132804364714,1000,False
mvtec,2,4,DUP_L - DUP_J,hazelnut,0.0010288018748723351,0.0011061318293410349,-0.000320185225453988,0.002522046318599804,1000,False
mvtec,2,4,DUP_L - DUP_J,leather,-0.0002322862507237277,-0.00019728450123662793,-0.0015377328046176065,0.0011046018819468385,1000,False
mvtec,2,4,DUP_L - DUP_J,metal_nut,0.0005147668508055152,0.0006160047450994365,-0.0007649409169870808,0.0019825267723439996,1000,False
mvtec,2,4,DUP_L - DUP_J,pill,0.0007166468059249432,0.0008144322093799289,-0.000593037142665536,0.0022026547114420013,1000,False
mvtec,2,4,DUP_L - DUP_J,screw,0.0016265490777384278,0.001716839503513631,0.0004379602767961429,0.0029975046885992182,1000,False
mvtec,2,4,DUP_L - DUP_J,tile,0.0012923087444416015,0.0013909083412523304,-1.3615196355942101e-06,0.002742994132377541,1000,False
mvtec,2,4,DUP_L - DUP_J,toothbrush,0.00023565122694814818,0.0003232506050438704,-0.0010361419836869335,0.0016256436596823705,1000,False
mvtec,2,4,DUP_L - DUP_J,transistor,0.0005093686155357574,0.0006086467200500807,-0.0007454505161043759,0.0019580730966703183,1000,False
mvtec,2,4,DUP_L - DUP_J,wood,0.0010731815086173749,0.0011429254561919073,-0.0002662236968049758,0.0024750537374694354,1000,False
mvtec,2,4,DUP_L - DUP_J,zipper,0.0010293179508428052,0.0011282746079041266,-0.0002218087269109091,0.002474284606864147,1000,False
mvtec,2,4,DUP_J - A1_J,bottle,-0.01016870589070278,-0.010272835164357829,-0.013189002107372741,-0.007517777272208461,1000,False
mvtec,2,4,DUP_J - A1_J,cable,-0.009689914466630891,-0.009721642833127679,-0.012499106945373642,-0.007033917763046512,1000,False
mvtec,2,4,DUP_J - A1_J,capsule,-0.010245641767109934,-0.010308155953566765,-0.013098499696079829,-0.007569149244623053,1000,False
mvtec,2,4,DUP_J - A1_J,carpet,-0.008437475296037429,-0.008548934801067908,-0.011373009245433458,-0.00580754165818564,1000,False
mvtec,2,4,DUP_J - A1_J,grid,-0.012276242144598382,-0.012314221406900028,-0.014968447640005073,-0.009728373317400611,1000,False
mvtec,2,4,DUP_J - A1_J,hazelnut,-0.011590070550410328,-0.011634460039020106,-0.014556373995803392,-0.008833496454692637,1000,False
mvtec,2,4,DUP_J - A1_J,leather,-0.012665146055222152,-0.01275832309387172,-0.015391920073333433,-0.009971119462904432,1000,False
mvtec,2,4,DUP_J - A1_J,metal_nut,-0.00958499192203871,-0.00969179645721643,-0.012646126351938684,-0.006941514835100407,1000,False
mvtec,2,4,DUP_J - A1_J,pill,-0.008683667914092816,-0.00881971328900909,-0.011757999261927787,-0.006124492858766666,1000,False
mvtec,2,4,DUP_J - A1_J,screw,-0.007571957061655675,-0.007635727093536193,-0.01026399619238097,-0.005170325651098098,1000,False
