method,dataset,seed,shot,category,revision,region_grid,region_fraction_of_canvas,pixel_ap,pixel_auroc,n_pixels,seconds,source
controlled_A1_L,mvtec,0,4,toothbrush,corrected,392x392,0.765625,0.6447329376850313,0.9918116052892499,6453888,0.6,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\mvtec_s0_k4\toothbrush\patch_scores.npz
anomalydino_canvas,mvtec,0,4,toothbrush,corrected,392x392,0.765625,0.5710958246262607,0.9897223095773843,6453888,0.6,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\representation_matching_interaction_20260914\05_baselines\region_maps\anomalydino_canvas\mvtec_s0_k4_toothbrush.npz
anomalydino_canvas_rotation,mvtec,0,4,toothbrush,corrected,392x392,0.765625,0.5750167662589138,0.989996314419518,6453888,0.6,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\representation_matching_interaction_20260914\05_baselines\region_maps\anomalydino_canvas_rotation\mvtec_s0_k4_toothbrush.npz
PatchCore_native_official224,mvtec,0,4,toothbrush,corrected,392x392,0.765625,0.5433054720159416,0.9778513331701565,6453888,0.6,D:\STUDY\My_github\sci_project\outputs\patchcore\closeout_official224\mvtec_official224\mvtec_s0_k4\predictions\mvtec_toothbrush.npz
controlled_A1_J,mvtec,0,4,transistor,corrected,392x392,0.765625,0.5038188037812178,0.896992827069364,15366400,1.7,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\mvtec_s0_k4\transistor\patch_scores.npz
controlled_A1_L,mvtec,0,4,transistor,corrected,392x392,0.765625,0.5194066809973318,0.9090384118526327,15366400,1.7,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\mvtec_s0_k4\transistor\patch_scores.npz
anomalydino_canvas,mvtec,0,4,transistor,corrected,392x392,0.765625,0.5573516621120532,0.9104202889694669,15366400,1.7,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\representation_matching_interaction_20260914\05_baselines\region_maps\anomalydino_canvas\mvtec_s0_k4_transistor.npz
anomalydino_canvas_rotation,mvtec,0,4,transistor,corrected,392x392,0.765625,0.4129163483550829,0.8632274771555544,15366400,1.7,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\representation_matching_interaction_20260914\05_baselines\region_maps\anomalydino_canvas_rotation\mvtec_s0_k4_transistor.npz
PatchCore_native_official224,mvtec,0,4,transistor,corrected,392x392,0.765625,0.5889389008512389,0.9180819710200187,15366400,1.7,D:\STUDY\My_github\sci_project\outputs\patchcore\closeout_official224\mvtec_official224\mvtec_s0_k4\predictions\mvtec_transistor.npz
controlled_A1_J,mvtec,0,4,wood,corrected,392x392,0.765625,0.6904007813761864,0.9608718117418387,12139456,1.3,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\mvtec_s0_k4\wood\patch_scores.npz
controlled_A1_L,mvtec,0,4,wood,corrected,392x392,0.765625,0.6769333351588087,0.9590993324777225,12139456,1.2,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\mvtec_s0_k4\wood\patch_scores.npz
anomalydino_canvas,mvtec,0,4,wood,corrected,392x392,0.765625,0.6669766529875681,0.951047800128782,12139456,1.3,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\representation_matching_interaction_20260914\05_baselines\region_maps\anomalydino_canvas\mvtec_s0_k4_wood.npz
anomalydino_canvas_rotation,mvtec,0,4,wood,corrected,392x392,0.765625,0.6756823172951442,0.9502939530859386,12139456,1.3,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\representation_matching_interaction_20260914\05_baselines\region_maps\anomalydino_canvas_rotation\mvtec_s0_k4_wood.npz
PatchCore_native_official224,mvtec,0,4,wood,corrected,392x392,0.765625,0.536017133512588,0.9471306614630127,12139456,1.3,D:\STUDY\My_github\sci_project\outputs\patchcore\closeout_official224\mvtec_official224\mvtec_s0_k4\predictions\mvtec_wood.npz
controlled_A1_J,mvtec,0,4,zipper,corrected,392x392,0.765625,0.4673900422434429,0.9350810295485005,23203264,2.4,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\mvtec_s0_k4\zipper\patch_scores.npz
controlled_A1_L,mvtec,0,4,zipper,corrected,392x392,0.765625,0.46189654749777703,0.9422280310420981,23203264,2.5,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\mvtec_s0_k4\zipper\patch_scores.npz
anomalydino_canvas,mvtec,0,4,zipper,corrected,392x392,0.765625,0.43440083824014636,0.9082636526642355,23203264,2.4,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\representation_matching_interaction_20260914\05_baselines\region_maps\anomalydino_canvas\mvtec_s0_k4_zipper.npz
anomalydino_canvas_rotation,mvtec,0,4,zipper,corrected,392x392,0.765625,0.43782993804691006,0.9161245258505105,23203264,2.5,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\representation_matching_interaction_20260914\05_baselines\region_maps\anomalydino_canvas_rotation\mvtec_s0_k4_zipper.npz
PatchCore_native_official224,mvtec,0,4,zipper,corrected,392x392,0.765625,0.5992710389027285,0.9782540646937767,23203264,2.4,D:\STUDY\My_github\sci_project\outputs\patchcore\closeout_official224\mvtec_official224\mvtec_s0_k4\predictions\mvtec_zipper.npz
controlled_A1_J,mvtec,1,1,bottle,corrected,392x392,0.765625,0.7970171198410402,0.978418333226057,12754112,1.4,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\mvtec_s1_k1\bottle\patch_scores.npz
controlled_A1_L,mvtec,1,1,bottle,corrected,392x392,0.765625,0.7950272882005394,0.9786982377572668,12754112,1.4,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\mvtec_s1_k1\bottle\patch_scores.npz
anomalydino_canvas,mvtec,1,1,bottle,corrected,392x392,0.765625,0.8239575277174962,0.9829129719132189,12754112,1.4,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\representation_matching_interaction_20260914\05_baselines\region_maps\anomalydino_canvas\mvtec_s1_k1_bottle.npz
anomalydino_canvas_rotation,mvtec,1,1,bottle,corrected,392x392,0.765625,0.8239144823153574,0.9837166813723528,12754112,1.4,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\representation_matching_interaction_20260914\05_baselines\region_maps\anomalydino_canvas_rotation\mvtec_s1_k1_bottle.npz
PatchCore_native_official224,mvtec,1,1,bottle,corrected,392x392,0.765625,0.7785825569702812,0.977370952060905,12754112,1.5,D:\STUDY\My_github\sci_project\outputs\patchcore\closeout_official224\mvtec_official224\mvtec_s1_k1\predictions\mvtec_bottle.npz
controlled_A1_J,mvtec,1,1,cable,corrected,392x392,0.765625,0.5498851516782424,0.9244166446705764,23049600,2.4,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\mvtec_s1_k1\cable\patch_scores.npz
controlled_A1_L,mvtec,1,1,cable,corrected,392x392,0.765625,0.5453666763083195,0.921499670389545,23049600,2.5,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\mvtec_s1_k1\cable\patch_scores.npz
anomalydino_canvas,mvtec,1,1,cable,corrected,392x392,0.765625,0.5724464571050372,0.9270687032252246,23049600,2.5,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\representation_matching_interaction_20260914\05_baselines\region_maps\anomalydino_canvas\mvtec_s1_k1_cable.npz
anomalydino_canvas_rotation,mvtec,1,1,cable,corrected,392x392,0.765625,0.5952722902376961,0.9228727699053664,23049600,2.5,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\representation_matching_interaction_20260914\05_baselines\region_maps\anomalydino_canvas_rotation\mvtec_s1_k1_cable.npz
PatchCore_native_official224,mvtec,1,1,cable,corrected,392x392,0.765625,0.5335387803752207,0.9347579705248579,23049600,2.6,D:\STUDY\My_github\sci_project\outputs\patchcore\closeout_official224\mvtec_official224\mvtec_s1_k1\predictions\mvtec_cable.npz
controlled_A1_J,mvtec,1,1,capsule,corrected,392x392,0.765625,0.23098595869051164,0.9656599985462861,20283648,2.1,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\mvtec_s1_k1\capsule\patch_scores.npz
controlled_A1_L,mvtec,1,1,capsule,corrected,392x392,0.765625,0.24515112697222055,0.9675704294327959,20283648,2.1,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\mvtec_s1_k1\capsule\patch_scores.npz
anomalydino_canvas,mvtec,1,1,capsule,corrected,392x392,0.765625,0.3602457773986422,0.9699747562027407,20283648,2.1,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\representation_matching_interaction_20260914\05_baselines\region_maps\anomalydino_canvas\mvtec_s1_k1_capsule.npz
anomalydino_canvas_rotation,mvtec,1,1,capsule,corrected,392x392,0.765625,0.38184969023723947,0.9718653914838972,20283648,2.1,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\representation_matching_interaction_20260914\05_baselines\region_maps\anomalydino_canvas_rotation\mvtec_s1_k1_capsule.npz
PatchCore_native_official224,mvtec,1,1,capsule,corrected,392x392,0.765625,0.2215898149347364,0.9650027320469682,20283648,2.2,D:\STUDY\My_github\sci_project\outputs\patchcore\closeout_official224\mvtec_official224\mvtec_s1_k1\predictions\mvtec_capsule.npz
controlled_A1_J,mvtec,1,1,carpet,corrected,392x392,0.765625,0.5540244915502571,0.9879421913742705,17978688,1.9,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\mvtec_s1_k1\carpet\patch_scores.npz
controlled_A1_L,mvtec,1,1,carpet,corrected,392x392,0.765625,0.5580743923409834,0.9880629375927998,17978688,1.9,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\mvtec_s1_k1\carpet\patch_scores.npz
anomalydino_canvas,mvtec,1,1,carpet,corrected,392x392,0.765625,0.6126131743999154,0.9891230059586097,17978688,2.0,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\representation_matching_interaction_20260914\05_baselines\region_maps\anomalydino_canvas\mvtec_s1_k1_carpet.npz
anomalydino_canvas_rotation,mvtec,1,1,carpet,corrected,392x392,0.765625,0.5979150461055507,0.9891181736732627,17978688,1.9,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\representation_matching_interaction_20260914\05_baselines\region_maps\anomalydino_canvas_rotation\mvtec_s1_k1_carpet.npz
PatchCore_native_official224,mvtec,1,1,carpet,corrected,392x392,0.765625,0.6860387147549226,0.9894245890253511,17978688,2.0,D:\STUDY\My_github\sci_project\outputs\patchcore\closeout_official224\mvtec_official224\mvtec_s1_k1\predictions\mvtec_carpet.npz
controlled_A1_J,mvtec,1,1,grid,corrected,392x392,0.765625,0.43826711030968213,0.9907780296689265,11985792,1.2,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\mvtec_s1_k1\grid\patch_scores.npz
controlled_A1_L,mvtec,1,1,grid,corrected,392x392,0.765625,0.4530186894968819,0.991105926773729,11985792,1.2,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\mvtec_s1_k1\grid\patch_scores.npz
anomalydino_canvas,mvtec,1,1,grid,corrected,392x392,0.765625,0.3742554697495187,0.9877389032407811,11985792,1.2,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\representation_matching_interaction_20260914\05_baselines\region_maps\anomalydino_canvas\mvtec_s1_k1_grid.npz
anomalydino_canvas_rotation,mvtec,1,1,grid,corrected,392x392,0.765625,0.40775862984584815,0.9896616986085511,11985792,1.2,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\representation_matching_interaction_20260914\05_baselines\region_maps\anomalydino_canvas_rotation\mvtec_s1_k1_grid.npz
PatchCore_native_official224,mvtec,1,1,grid,corrected,392x392,0.765625,0.008130377734068148,0.5335128589253532,11985792,1.2,D:\STUDY\My_github\sci_project\outputs\patchcore\closeout_official224\mvtec_official224\mvtec_s1_k1\predictions\mvtec_grid.npz
controlled_A1_J,mvtec,1,1,hazelnut,corrected,392x392,0.765625,0.6839222626509024,0.9906822862706461,16903040,1.8,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\mvtec_s1_k1\hazelnut\patch_scores.npz
controlled_A1_L,mvtec,1,1,hazelnut,corrected,392x392,0.765625,0.6931412815630207,0.9910971154055171,16903040,1.7,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\mvtec_s1_k1\hazelnut\patch_scores.npz
anomalydino_canvas,mvtec,1,1,hazelnut,corrected,392x392,0.765625,0.7639891277207375,0.9911171358610944,16903040,1.8,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\representation_matching_interaction_20260914\05_baselines\region_maps\anomalydino_canvas\mvtec_s1_k1_hazelnut.npz
anomalydino_canvas_rotation,mvtec,1,1,hazelnut,corrected,392x392,0.765625,0.7845367314433525,0.9924570995252738,16903040,1.8,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\representation_matching_interaction_20260914\05_baselines\region_maps\anomalydino_canvas_rotation\mvtec_s1_k1_hazelnut.npz
PatchCore_native_official224,mvtec,1,1,hazelnut,corrected,392x392,0.765625,0.3366997297178816,0.9256523010989096,16903040,1.8,D:\STUDY\My_github\sci_project\outputs\patchcore\closeout_official224\mvtec_official224\mvtec_s1_k1\predictions\mvtec_hazelnut.npz
controlled_A1_J,mvtec,1,1,leather,corrected,392x392,0.765625,0.2594811746988528,0.9857069475645502,19054336,1.9,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\mvtec_s1_k1\leather\patch_scores.npz
controlled_A1_L,mvtec,1,1,leather,corrected,392x392,0.765625,0.26325497558507144,0.9857317785422739,19054336,2.0,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\mvtec_s1_k1\leather\patch_scores.npz
anomalydino_canvas,mvtec,1,1,leather,corrected,392x392,0.765625,0.341586566738049,0.9867107934181041,19054336,2.0,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\representation_matching_interaction_20260914\05_baselines\region_maps\anomalydino_canvas\mvtec_s1_k1_leather.npz
anomalydino_canvas_rotation,mvtec,1,1,leather,corrected,392x392,0.765625,0.3018401552968594,0.9836857814994913,19054336,2.0,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\representation_matching_interaction_20260914\05_baselines\region_maps\anomalydino_canvas_rotation\mvtec_s1_k1_leather.npz
PatchCore_native_official224,mvtec,1,1,leather,corrected,392x392,0.765625,0.5205148899869579,0.9931145334041935,19054336,2.0,D:\STUDY\My_github\sci_project\outputs\patchcore\closeout_official224\mvtec_official224\mvtec_s1_k1\predictions\mvtec_leather.npz
controlled_A1_J,mvtec,1,1,metal_nut,corrected,392x392,0.765625,0.7741076865529819,0.9471148762421777,17671360,2.1,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\mvtec_s1_k1\metal_nut\patch_scores.npz
controlled_A1_L,mvtec,1,1,metal_nut,corrected,392x392,0.765625,0.7854319456922031,0.9524091263521495,17671360,2.2,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\mvtec_s1_k1\metal_nut\patch_scores.npz
anomalydino_canvas,mvtec,1,1,metal_nut,corrected,392x392,0.765625,0.7108540505283687,0.9431296452813449,17671360,2.2,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\representation_matching_interaction_20260914\05_baselines\region_maps\anomalydino_canvas\mvtec_s1_k1_metal_nut.npz
anomalydino_canvas_rotation,mvtec,1,1,metal_nut,corrected,392x392,0.765625,0.7291727661121993,0.9499522151118864,17671360,2.3,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\representation_matching_interaction_20260914\05_baselines\region_maps\anomalydino_canvas_rotation\mvtec_s1_k1_metal_nut.npz
PatchCore_native_official224,mvtec,1,1,metal_nut,corrected,392x392,0.765625,0.5528770877798563,0.8725946759810012,17671360,2.3,D:\STUDY\My_github\sci_project\outputs\patchcore\closeout_official224\mvtec_official224\mvtec_s1_k1\predictions\mvtec_metal_nut.npz
controlled_A1_J,mvtec,1,1,pill,corrected,392x392,0.765625,0.5695107390787569,0.9068792368027623,25661888,2.9,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\mvtec_s1_k1\pill\patch_scores.npz
controlled_A1_L,mvtec,1,1,pill,corrected,392x392,0.765625,0.5796044965958086,0.9103448393945842,25661888,2.9,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\mvtec_s1_k1\pill\patch_scores.npz
anomalydino_canvas,mvtec,1,1,pill,corrected,392x392,0.765625,0.5443035936426923,0.9222167239164265,25661888,3.0,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\representation_matching_interaction_20260914\05_baselines\region_maps\anomalydino_canvas\mvtec_s1_k1_pill.npz
anomalydino_canvas_rotation,mvtec,1,1,pill,corrected,392x392,0.765625,0.5672987497808641,0.927890099469056,25661888,3.0,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\representation_matching_interaction_20260914\05_baselines\region_maps\anomalydino_canvas_rotation\mvtec_s1_k1_pill.npz
PatchCore_native_official224,mvtec,1,1,pill,corrected,392x392,0.765625,0.6297214728844851,0.9403648779227496,25661888,2.9,D:\STUDY\My_github\sci_project\outputs\patchcore\closeout_official224\mvtec_official224\mvtec_s1_k1\predictions\mvtec_pill.npz
controlled_A1_J,mvtec,1,1,screw,corrected,392x392,0.765625,0.22814949041432647,0.9185806236847874,24586240,2.5,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\mvtec_s1_k1\screw\patch_scores.npz
controlled_A1_L,mvtec,1,1,screw,corrected,392x392,0.765625,0.2529922847047341,0.920324004050855,24586240,2.5,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\mvtec_s1_k1\screw\patch_scores.npz
anomalydino_canvas,mvtec,1,1,screw,corrected,392x392,0.765625,0.1823134797337432,0.8988416658237588,24586240,2.5,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\representation_matching_interaction_20260914\05_baselines\region_maps\anomalydino_canvas\mvtec_s1_k1_screw.npz
anomalydino_canvas_rotation,mvtec,1,1,screw,corrected,392x392,0.765625,0.34112018372796404,0.9407233733890971,24586240,2.6,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\representation_matching_interaction_20260914\05_baselines\region_maps\anomalydino_canvas_rotation\mvtec_s1_k1_screw.npz
PatchCore_native_official224,mvtec,1,1,screw,corrected,392x392,0.765625,0.014247579773770804,0.8850077074427231,24586240,2.5,D:\STUDY\My_github\sci_project\outputs\patchcore\closeout_official224\mvtec_official224\mvtec_s1_k1\predictions\mvtec_screw.npz
controlled_A1_J,mvtec,1,1,tile,corrected,392x392,0.765625,0.6401599591128445,0.960515503025408,17978688,2.1,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\mvtec_s1_k1\tile\patch_scores.npz
controlled_A1_L,mvtec,1,1,tile,corrected,392x392,0.765625,0.6361360533850888,0.9603077236745428,17978688,2.0,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\mvtec_s1_k1\tile\patch_scores.npz
anomalydino_canvas,mvtec,1,1,tile,corrected,392x392,0.765625,0.5874251948597868,0.9506924998576884,17978688,2.1,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\representation_matching_interaction_20260914\05_baselines\region_maps\anomalydino_canvas\mvtec_s1_k1_tile.npz
anomalydino_canvas_rotation,mvtec,1,1,tile,corrected,392x392,0.765625,0.6375246775940078,0.9570207718331529,17978688,2.0,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\representation_matching_interaction_20260914\05_baselines\region_maps\anomalydino_canvas_rotation\mvtec_s1_k1_tile.npz
PatchCore_native_official224,mvtec,1,1,tile,corrected,392x392,0.765625,0.5940931020297574,0.9579202078929617,17978688,2.2,D:\STUDY\My_github\sci_project\outputs\patchcore\closeout_official224\mvtec_official224\mvtec_s1_k1\predictions\mvtec_tile.npz
controlled_A1_J,mvtec,1,1,toothbrush,corrected,392x392,0.765625,0.5825723128732169,0.9883337401902053,6453888,0.6,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\mvtec_s1_k1\toothbrush\patch_scores.npz
controlled_A1_L,mvtec,1,1,toothbrush,corrected,392x392,0.765625,0.598932135374225,0.9881444324422702,6453888,0.6,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\mvtec_s1_k1\toothbrush\patch_scores.npz
anomalydino_canvas,mvtec,1,1,toothbrush,corrected,392x392,0.765625,0.5862544466908681,0.9889393205829853,6453888,0.6,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\representation_matching_interaction_20260914\05_baselines\region_maps\anomalydino_canvas\mvtec_s1_k1_toothbrush.npz
anomalydino_canvas_rotation,mvtec,1,1,toothbrush,corrected,392x392,0.765625,0.5700059773983583,0.9881753928155594,6453888,0.6,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\representation_matching_interaction_20260914\05_baselines\region_maps\anomalydino_canvas_rotation\mvtec_s1_k1_toothbrush.npz
PatchCore_native_official224,mvtec,1,1,toothbrush,corrected,392x392,0.765625,0.5767966042656467,0.9697902621692875,6453888,0.7,D:\STUDY\My_github\sci_project\outputs\patchcore\closeout_official224\mvtec_official224\mvtec_s1_k1\predictions\mvtec_toothbrush.npz
controlled_A1_J,mvtec,1,1,transistor,corrected,392x392,0.765625,0.47697647004748045,0.8801902796984332,15366400,1.8,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\mvtec_s1_k1\transistor\patch_scores.npz
controlled_A1_L,mvtec,1,1,transistor,corrected,392x392,0.765625,0.49548052290259653,0.8902355262448188,15366400,1.7,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\mvtec_s1_k1\transistor\patch_scores.npz
anomalydino_canvas,mvtec,1,1,transistor,corrected,392x392,0.765625,0.5761689065479422,0.9205607866229613,15366400,1.7,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\representation_matching_interaction_20260914\05_baselines\region_maps\anomalydino_canvas\mvtec_s1_k1_transistor.npz
anomalydino_canvas_rotation,mvtec,1,1,transistor,corrected,392x392,0.765625,0.4391138037326103,0.8618503845577099,15366400,1.7,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\representation_matching_interaction_20260914\05_baselines\region_maps\anomalydino_canvas_rotation\mvtec_s1_k1_transistor.npz
PatchCore_native_official224,mvtec,1,1,transistor,corrected,392x392,0.765625,0.4839409356962859,0.8799543317365993,15366400,1.8,D:\STUDY\My_github\sci_project\outputs\patchcore\closeout_official224\mvtec_official224\mvtec_s1_k1\predictions\mvtec_transistor.npz
controlled_A1_J,mvtec,1,1,wood,corrected,392x392,0.765625,0.6877214813298624,0.9521068031242652,12139456,1.2,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\mvtec_s1_k1\wood\patch_scores.npz
controlled_A1_L,mvtec,1,1,wood,corrected,392x392,0.765625,0.683892915358419,0.9511247138597504,12139456,1.2,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\mvtec_s1_k1\wood\patch_scores.npz
anomalydino_canvas,mvtec,1,1,wood,corrected,392x392,0.765625,0.6444683499079222,0.9450720703087887,12139456,1.3,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\representation_matching_interaction_20260914\05_baselines\region_maps\anomalydino_canvas\mvtec_s1_k1_wood.npz
anomalydino_canvas_rotation,mvtec,1,1,wood,corrected,392x392,0.765625,0.638580095153643,0.9473070295005536,12139456,1.3,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\representation_matching_interaction_20260914\05_baselines\region_maps\anomalydino_canvas_rotation\mvtec_s1_k1_wood.npz
PatchCore_native_official224,mvtec,1,1,wood,corrected,392x392,0.765625,0.511107412394955,0.9344251719846867,12139456,1.3,D:\STUDY\My_github\sci_project\outputs\patchcore\closeout_official224\mvtec_official224\mvtec_s1_k1\predictions\mvtec_wood.npz
controlled_A1_J,mvtec,1,1,zipper,corrected,392x392,0.765625,0.42041153857267827,0.9109483434913018,23203264,2.5,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\mvtec_s1_k1\zipper\patch_scores.npz
controlled_A1_L,mvtec,1,1,zipper,corrected,392x392,0.765625,0.4249089460062574,0.9216107900078071,23203264,2.5,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\mvtec_s1_k1\zipper\patch_scores.npz
anomalydino_canvas,mvtec,1,1,zipper,corrected,392x392,0.765625,0.4174921773677664,0.884476109438938,23203264,2.5,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\representation_matching_interaction_20260914\05_baselines\region_maps\anomalydino_canvas\mvtec_s1_k1_zipper.npz
anomalydino_canvas_rotation,mvtec,1,1,zipper,corrected,392x392,0.765625,0.41828111378839605,0.8945424450856312,23203264,2.5,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\representation_matching_interaction_20260914\05_baselines\region_maps\anomalydino_canvas_rotation\mvtec_s1_k1_zipper.npz
PatchCore_native_official224,mvtec,1,1,zipper,corrected,392x392,0.765625,0.6087773104399813,0.9793640532966127,23203264,2.5,D:\STUDY\My_github\sci_project\outputs\patchcore\closeout_official224\mvtec_official224\mvtec_s1_k1\predictions\mvtec_zipper.npz
controlled_A1_J,mvtec,1,4,bottle,corrected,392x392,0.765625,0.8173475728368566,0.9828467862299343,12754112,1.4,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\mvtec_s1_k4\bottle\patch_scores.npz
controlled_A1_L,mvtec,1,4,bottle,corrected,392x392,0.765625,0.8139839827878632,0.9829311471521136,12754112,1.4,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\generalization_mvtec_visa_20260915\p1_matrix\units\mvtec_s1_k4\bottle\patch_scores.npz
anomalydino_canvas,mvtec,1,4,bottle,corrected,392x392,0.765625,0.8362491484980552,0.9859674903528577,12754112,1.4,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\representation_matching_interaction_20260914\05_baselines\region_maps\anomalydino_canvas\mvtec_s1_k4_bottle.npz
anomalydino_canvas_rotation,mvtec,1,4,bottle,corrected,392x392,0.765625,0.8392418800985508,0.9864999896665915,12754112,1.4,D:\STUDY\My_github\sci_project\experiments\dynamic_fusion\representation_matching_interaction_20260914\05_baselines\region_maps\anomalydino_canvas_rotation\mvtec_s1_k4_bottle.npz
