dataset,seed,shot,method,category,pixel_ap,pixel_auroc,image_ap,image_auroc
mpdd,1,4,DUP_BAL_J,bracket_white,0.15616330176891327,0.9983195762261264,0.8932489762774318,0.8877777777777778
mpdd,1,4,DUP_BAL_J,connector,0.43219770849300104,0.9799498893892256,0.6175032594929766,0.8047619047619048
mpdd,1,4,DUP_BAL_J,metal_plate,0.8824154332512371,0.9811625366551088,1.0,1.0
mpdd,1,4,DUP_BAL_J,tubes,0.762837860295742,0.9895197203611635,0.988970969698774,0.9719202898550725
mpdd,1,4,DUP_EXPECTED_J,bracket_black,0.10661666049755936,0.9589261973243396,0.7144772480089435,0.5837765957446809
mpdd,1,4,DUP_EXPECTED_J,bracket_brown,0.05753579262368008,0.9146210302540989,0.7151227428794963,0.6018099547511312
mpdd,1,4,DUP_EXPECTED_J,bracket_white,0.12786478962318706,0.9979133470993002,0.8496834065419784,0.8677777777777778
mpdd,1,4,DUP_EXPECTED_J,connector,0.4291038291882555,0.9797023028713016,0.6434528059782372,0.8142857142857143
mpdd,1,4,DUP_EXPECTED_J,metal_plate,0.8587370304860543,0.975414708481715,1.0,1.0
mpdd,1,4,DUP_EXPECTED_J,tubes,0.7530570794932461,0.989130680033029,0.9869321142891715,0.967391304347826
mpdd,1,4,A1_L,bracket_black,0.10538233380378684,0.965353798060884,0.7348982228327158,0.617686170212766
mpdd,1,4,A1_L,bracket_brown,0.05793776629156294,0.9309598304167844,0.7239836810171089,0.6176470588235294
mpdd,1,4,A1_L,bracket_white,0.14444098564122132,0.9983171037420923,0.8814896799592602,0.8744444444444445
mpdd,1,4,A1_L,connector,0.4721726444272077,0.9834489805418135,0.712808799755947,0.8571428571428571
mpdd,1,4,A1_L,metal_plate,0.883250037113439,0.9825999992817074,1.0,1.0
mpdd,1,4,A1_L,tubes,0.7706503529523967,0.9912691273333198,0.9876373539991115,0.9678442028985508
mpdd,1,4,DUP_L,bracket_black,0.10371319537473649,0.9604628377738335,0.7158749363182332,0.5851063829787234
mpdd,1,4,DUP_L,bracket_brown,0.06151684903417229,0.9229809981878333,0.7118700653350601,0.5897435897435898
mpdd,1,4,DUP_L,bracket_white,0.12584910289290377,0.9979871507477225,0.8580511839620778,0.8766666666666667
mpdd,1,4,DUP_L,connector,0.45023534305112006,0.9821249230226845,0.6781427052479685,0.8380952380952381
mpdd,1,4,DUP_L,metal_plate,0.8586717572071829,0.9760806690306411,1.0,1.0
mpdd,1,4,DUP_L,tubes,0.7563987756058029,0.9901081288958931,0.9860129727956171,0.9646739130434783
mpdd,1,4,TRI_L,bracket_black,0.11075402623586005,0.9601277130570538,0.7360629382937872,0.5884308510638298
mpdd,1,4,TRI_L,bracket_brown,0.06401072091350109,0.9394977239596088,0.7424879344782168,0.6410256410256411
mpdd,1,4,TRI_L,bracket_white,0.1442715775496143,0.9982975711182217,0.77787720162094,0.7922222222222223
mpdd,1,4,TRI_L,connector,0.46674220431358265,0.9842960648662178,0.7047487948682111,0.8571428571428571
mpdd,1,4,TRI_L,metal_plate,0.8912046909362006,0.9826020892057737,1.0,1.0
mpdd,1,4,TRI_L,tubes,0.7334841177280657,0.988949537855759,0.9918098600615757,0.9796195652173914
mpdd,1,4,BAL_L,bracket_black,0.11375368766228072,0.9645069974366804,0.7462926971342848,0.6083776595744681
mpdd,1,4,BAL_L,bracket_brown,0.058347204790589,0.942303238125211,0.7502683355058907,0.6621417797888386
mpdd,1,4,BAL_L,bracket_white,0.13878082364922656,0.9984418405616198,0.7644286907171636,0.7966666666666666
mpdd,1,4,BAL_L,connector,0.4819743365203388,0.984914687767799,0.7397631712481337,0.8690476190476191
mpdd,1,4,BAL_L,metal_plate,0.9090838016737184,0.9868982251200413,1.0,1.0
mpdd,1,4,BAL_L,tubes,0.7467362760512857,0.990047899632984,0.9917383465359897,0.9791666666666666
mpdd,1,8,B,bracket_black,0.08505870668773567,0.9604758414480674,0.6736515796069228,0.5518617021276596
mpdd,1,8,B,bracket_brown,0.09894110330267292,0.9194668320442153,0.6740293371680122,0.5723981900452488
mpdd,1,8,B,bracket_white,0.17784969487601213,0.9983538201300007,0.9821277289019223,0.9766666666666667
mpdd,1,8,B,connector,0.46654198100407795,0.9811621819510993,0.8446111796454566,0.9404761904761905
mpdd,1,8,B,metal_plate,0.8279320595104075,0.9633875740310397,1.0,1.0
mpdd,1,8,B,tubes,0.7416864852731612,0.9886359346455545,0.9886827738104025,0.9732789855072463
mpdd,1,8,S,bracket_black,0.07200616154209157,0.9492388844219174,0.5919462436161181,0.4115691489361702
mpdd,1,8,S,bracket_brown,0.08906950778280352,0.9512457215844152,0.7562097577922018,0.6538461538461539
mpdd,1,8,S,bracket_white,0.2261339562059428,0.9987745132884273,0.977543630529031,0.9777777777777777
mpdd,1,8,S,connector,0.40247132936433394,0.9845470567003268,0.8435669697887742,0.930952380952381
mpdd,1,8,S,metal_plate,0.8847115852391123,0.9771656889973539,1.0,1.0
mpdd,1,8,S,tubes,0.6194584784741392,0.9803807427500384,0.9829488376570306,0.9605978260869565
mpdd,1,8,C,bracket_black,0.02788914216823946,0.9656861556772718,0.6160673218818362,0.550531914893617
mpdd,1,8,C,bracket_brown,0.036475483104542177,0.9338136104595427,0.8301385030377785,0.7149321266968326
mpdd,1,8,C,bracket_white,0.09198045020796713,0.9960091635203278,0.9309929112490207,0.9366666666666666
mpdd,1,8,C,connector,0.23012701571359093,0.9734717475128791,0.7041586108127462,0.819047619047619
mpdd,1,8,C,metal_plate,0.9393108384869788,0.9907742342798734,1.0,1.0
mpdd,1,8,C,tubes,0.50395744959136,0.9769676099840541,0.9532604762733387,0.8967391304347826
mpdd,1,8,A1_J,bracket_black,0.11931194757185765,0.970902122939792,0.7315464662675415,0.6156914893617021
mpdd,1,8,A1_J,bracket_brown,0.07940573518300546,0.9299707955600319,0.7710855618228666,0.6734539969834088
mpdd,1,8,A1_J,bracket_white,0.1852478757932092,0.9988273008225583,0.9861524110516047,0.9844444444444445
mpdd,1,8,A1_J,connector,0.49682355795433314,0.982584201927428,0.8632836072505419,0.9333333333333333
mpdd,1,8,A1_J,metal_plate,0.8908950239790709,0.9830009617366656,1.0,1.0
mpdd,1,8,A1_J,tubes,0.7700195189178227,0.9909098759299473,0.9902808708532762,0.9759963768115942
mpdd,1,8,TRI_J,bracket_black,0.10489507695593624,0.9653858828445684,0.6923053308172299,0.5372340425531915
mpdd,1,8,TRI_J,bracket_brown,0.08298532283011159,0.9359234409081663,0.7651438443467589,0.6794871794871795
mpdd,1,8,TRI_J,bracket_white,0.24346938680917116,0.998940416967125,0.9850592451328455,0.9855555555555555
mpdd,1,8,TRI_J,connector,0.45993093830579396,0.9836750191346338,0.808809526141459,0.9142857142857143
mpdd,1,8,TRI_J,metal_plate,0.8939599745031676,0.981742424601782,1.0,1.0
mpdd,1,8,TRI_J,tubes,0.7314185744233394,0.9883797075322603,0.9900003526069053,0.9764492753623188
mpdd,1,8,BAL_J,bracket_black,0.11000626494737628,0.9690846642407175,0.7086195868373848,0.5711436170212766
mpdd,1,8,BAL_J,bracket_brown,0.07302360470021221,0.9367853746049213,0.7891343906403769,0.7058823529411765
mpdd,1,8,BAL_J,bracket_white,0.218489145698102,0.9989929572528526,0.9898368114362739,0.99
mpdd,1,8,BAL_J,connector,0.46513403830313055,0.983886959527674,0.8136463476937825,0.9095238095238095
mpdd,1,8,BAL_J,metal_plate,0.9108998360158866,0.9858918085793971,1.0,1.0
mpdd,1,8,BAL_J,tubes,0.7377578504174862,0.9887141535079778,0.9908379190792332,0.9773550724637681
mpdd,1,8,DUP_J,bracket_black,0.11705494607270146,0.9675762210534986,0.7164535201177582,0.5837765957446809
mpdd,1,8,DUP_J,bracket_brown,0.08855515310108704,0.925244007402227,0.724510074994431,0.6327300150829562
mpdd,1,8,DUP_J,bracket_white,0.18247867930592968,0.9986748721818473,0.9830170096403412,0.98
mpdd,1,8,DUP_J,connector,0.4900261982429839,0.981956584030994,0.8741224578409453,0.9428571428571428
mpdd,1,8,DUP_J,metal_plate,0.869167701786651,0.9777735923506998,1.0,1.0
mpdd,1,8,DUP_J,tubes,0.761791100234557,0.9904864658494655,0.990420499805754,0.9773550724637681
mpdd,1,8,DUP_BAL_J,bracket_black,0.11931194757185765,0.970902122939792,0.7315464662675415,0.6156914893617021
mpdd,1,8,DUP_BAL_J,bracket_brown,0.07940573518300546,0.9299707955600319,0.7710855618228666,0.6734539969834088
mpdd,1,8,DUP_BAL_J,bracket_white,0.1852478757932092,0.9988273008225583,0.9861524110516047,0.9844444444444445
mpdd,1,8,DUP_BAL_J,connector,0.49682355795433314,0.982584201927428,0.8632836072505419,0.9333333333333333
mpdd,1,8,DUP_BAL_J,metal_plate,0.8908950239790709,0.9830009617366656,1.0,1.0
mpdd,1,8,DUP_BAL_J,tubes,0.7700195189178227,0.9909098759299473,0.9902808708532762,0.9759963768115942
mpdd,1,8,DUP_EXPECTED_J,bracket_black,0.11705494607270146,0.9675762210534986,0.7164535201177582,0.5837765957446809
mpdd,1,8,DUP_EXPECTED_J,bracket_brown,0.08855515310108704,0.925244007402227,0.724510074994431,0.6327300150829562
mpdd,1,8,DUP_EXPECTED_J,bracket_white,0.18247867930592968,0.9986748721818473,0.9830170096403412,0.98
mpdd,1,8,DUP_EXPECTED_J,connector,0.4900261982429839,0.981956584030994,0.8741224578409453,0.9428571428571428
mpdd,1,8,DUP_EXPECTED_J,metal_plate,0.869167701786651,0.9777735923506998,1.0,1.0
mpdd,1,8,DUP_EXPECTED_J,tubes,0.761791100234557,0.9904864658494655,0.990420499805754,0.9773550724637681
mpdd,1,8,A1_L,bracket_black,0.10864899308799694,0.9724055921367359,0.7166233502326737,0.6050531914893617
mpdd,1,8,A1_L,bracket_brown,0.09172715092392103,0.9420628810730274,0.7549745486252231,0.6478129713423831
mpdd,1,8,A1_L,bracket_white,0.17960592645116003,0.998908645547285,0.9854411734982618,0.9833333333333333
mpdd,1,8,A1_L,connector,0.5294848939343602,0.9854871624349174,0.9034526649575301,0.9571428571428572
mpdd,1,8,A1_L,metal_plate,0.8906766165824037,0.9844034026390435,1.0,1.0
mpdd,1,8,A1_L,tubes,0.7780711641127844,0.9922092904761695,0.9900170739058243,0.9755434782608695
mpdd,1,8,DUP_L,bracket_black,0.10808434867711533,0.9683960806450529,0.708151164371902,0.5791223404255319
mpdd,1,8,DUP_L,bracket_brown,0.09668441783006208,0.9343036627795172,0.7105179358039254,0.6131221719457014
mpdd,1,8,DUP_L,bracket_white,0.18100750050541203,0.9987509010659003,0.9853158602150538,0.9822222222222222
mpdd,1,8,DUP_L,connector,0.5049571534388648,0.9840944835022446,0.8879764744813395,0.9523809523809523
mpdd,1,8,DUP_L,metal_plate,0.8684389947634329,0.9784914468490187,1.0,1.0
mpdd,1,8,DUP_L,tubes,0.7645273618654048,0.9911715052181383,0.9900940261576205,0.9759963768115942
mpdd,1,8,TRI_L,bracket_black,0.10455450755277025,0.9689933499277872,0.7044794765756478,0.5658244680851063
mpdd,1,8,TRI_L,bracket_brown,0.0966912972543121,0.9503012119802741,0.7697640570076922,0.6953242835595776
mpdd,1,8,TRI_L,bracket_white,0.22225553981273252,0.9990712113725365,0.9868070049894763,0.9866666666666667
mpdd,1,8,TRI_L,connector,0.513422037468898,0.9867456127699548,0.8799009365738688,0.9619047619047619
mpdd,1,8,TRI_L,metal_plate,0.8984050276503853,0.9841310402336789,1.0,1.0
mpdd,1,8,TRI_L,tubes,0.7440746878663251,0.9905671561422553,0.9928669323126005,0.9832427536231884
mpdd,1,8,BAL_L,bracket_black,0.10905161727900861,0.972399922127344,0.7135869355295639,0.5837765957446809
mpdd,1,8,BAL_L,bracket_brown,0.08819433440091085,0.9529965397773992,0.7923842617873376,0.7194570135746606
mpdd,1,8,BAL_L,bracket_white,0.21119142933965807,0.9991303037409549,0.9912450562353232,0.9911111111111112
mpdd,1,8,BAL_L,connector,0.5276849644902414,0.9873600195657831,0.8951265004836433,0.9619047619047619
mpdd,1,8,BAL_L,metal_plate,0.9148942694435663,0.9881310022717952,1.0,1.0
mpdd,1,8,BAL_L,tubes,0.7566021094749756,0.9914765723270469,0.9923940575804797,0.9814311594202898
mpdd,2,1,B,bracket_black,0.004265995863192865,0.8929982989292782,0.6070146746306364,0.45478723404255317
mpdd,2,1,B,bracket_brown,0.03865224264248883,0.8680374541834026,0.638218221038212,0.4381598793363499
mpdd,2,1,B,bracket_white,0.0997748679629982,0.9964769574996065,0.5066897091204224,0.4811111111111111
mpdd,2,1,B,connector,0.1893992473965185,0.9649632645554851,0.5007495528321871,0.7
mpdd,2,1,B,metal_plate,0.7222216193608988,0.9354023846140747,1.0,1.0
mpdd,2,1,B,tubes,0.6838105202532153,0.9822620270690338,0.9842747376810972,0.9624094202898551
mpdd,2,1,S,bracket_black,0.004763469876576219,0.8989458501880304,0.6029910017693173,0.47007978723404253
mpdd,2,1,S,bracket_brown,0.05016322914474808,0.9336327602235148,0.6946073350251589,0.4841628959276018
mpdd,2,1,S,bracket_white,0.07736038401818238,0.9976930487718492,0.4786709940055788,0.5111111111111111
mpdd,2,1,S,connector,0.15167072918665744,0.9713027995705296,0.47765341246216353,0.6666666666666666
mpdd,2,1,S,metal_plate,0.7925297284508543,0.9535136433164214,0.9773422384645594,0.9393282773564464
mpdd,2,1,S,tubes,0.5584446818241713,0.9697896563398497,0.9737208530030366,0.938858695652174
mpdd,2,1,C,bracket_black,0.004054578859875388,0.8916975580322066,0.5590525945747812,0.41356382978723405
mpdd,2,1,C,bracket_brown,0.02799566832800626,0.9224397324853273,0.7123683915501628,0.5874811463046757
mpdd,2,1,C,bracket_white,0.027449970165802667,0.9882587914423866,0.5225912384119977,0.5633333333333334
mpdd,2,1,C,connector,0.11912173314954233,0.9616693413183706,0.7175870928134739,0.8285714285714286
mpdd,2,1,C,metal_plate,0.9255260921250066,0.9868556847982117,1.0,1.0
mpdd,2,1,C,tubes,0.4892139727027046,0.9755939367747404,0.9641169163557594,0.926177536231884
mpdd,2,1,A1_J,bracket_black,0.004256125264519013,0.8956094740628306,0.5951548606232179,0.43550531914893614
mpdd,2,1,A1_J,bracket_brown,0.03607121906324843,0.8943838358408653,0.6932440959573013,0.521870286576169
mpdd,2,1,A1_J,bracket_white,0.0705683307322014,0.997095696629176,0.4953506239718599,0.5288888888888889
mpdd,2,1,A1_J,connector,0.22179732438616312,0.9678511348383114,0.5404959641049867,0.7166666666666667
mpdd,2,1,A1_J,metal_plate,0.8471340982498227,0.9692968712391357,1.0,1.0
mpdd,2,1,A1_J,tubes,0.7156887340982514,0.9873513585327738,0.9859603325704386,0.9642210144927537
mpdd,2,1,TRI_J,bracket_black,0.004261713700532318,0.8953803309886657,0.6008300638648638,0.4408244680851064
mpdd,2,1,TRI_J,bracket_brown,0.04243154392083198,0.9111456697536962,0.7000166725735648,0.5173453996983409
mpdd,2,1,TRI_J,bracket_white,0.07075829970280462,0.997736935363457,0.48814370150986786,0.5311111111111111
mpdd,2,1,TRI_J,connector,0.19568494222968824,0.9683576780055111,0.5692332005265874,0.75
mpdd,2,1,TRI_J,metal_plate,0.8344371775449759,0.9655110894036709,1.0,1.0
mpdd,2,1,TRI_J,tubes,0.6714906309582441,0.9830259367135149,0.9887395779314787,0.9741847826086957
mpdd,2,1,BAL_J,bracket_black,0.004287300878440377,0.8967674801126967,0.5839391110774139,0.42686170212765956
mpdd,2,1,BAL_J,bracket_brown,0.04003254855710026,0.9161701788328536,0.7141325569505551,0.557315233785822
mpdd,2,1,BAL_J,bracket_white,0.07120774310502906,0.9977761242353997,0.5076075132187379,0.5566666666666666
mpdd,2,1,BAL_J,connector,0.20807923361545444,0.969369552924909,0.6054771215319645,0.7761904761904762
mpdd,2,1,BAL_J,metal_plate,0.8727799430064631,0.9749009242860964,1.0,1.0
mpdd,2,1,BAL_J,tubes,0.6849422892477124,0.9846882094491304,0.9891668161020764,0.9737318840579711
mpdd,2,1,DUP_J,bracket_black,0.004240381536087409,0.8940371329254594,0.6098518125933237,0.4408244680851064
mpdd,2,1,DUP_J,bracket_brown,0.03752344791517371,0.8829566053502043,0.671728732744494,0.4841628959276018
mpdd,2,1,DUP_J,bracket_white,0.07538595386778517,0.9969869073316693,0.47649034199337165,0.5022222222222222
mpdd,2,1,DUP_J,connector,0.21186657242810378,0.9667167734619608,0.5354480151895685,0.7166666666666667
mpdd,2,1,DUP_J,metal_plate,0.8025981000308459,0.9582395670430202,1.0,1.0
mpdd,2,1,DUP_J,tubes,0.7030505588646709,0.9859177146556566,0.9868688334228772,0.96875
mpdd,2,1,DUP_BAL_J,bracket_black,0.004256125264519013,0.8956094740628306,0.5951548606232179,0.43550531914893614
mpdd,2,1,DUP_BAL_J,bracket_brown,0.03607121906324843,0.8943838358408653,0.6932440959573013,0.521870286576169
mpdd,2,1,DUP_BAL_J,bracket_white,0.0705683307322014,0.997095696629176,0.4953506239718599,0.5288888888888889
mpdd,2,1,DUP_BAL_J,connector,0.22179732438616312,0.9678511348383114,0.5404959641049867,0.7166666666666667
mpdd,2,1,DUP_BAL_J,metal_plate,0.8471340982498227,0.9692968712391357,1.0,1.0
mpdd,2,1,DUP_BAL_J,tubes,0.7156887340982514,0.9873513585327738,0.9859603325704386,0.9642210144927537
mpdd,2,1,DUP_EXPECTED_J,bracket_black,0.004240381536087409,0.8940371329254594,0.6098518125933237,0.4408244680851064
mpdd,2,1,DUP_EXPECTED_J,bracket_brown,0.03752344791517371,0.8829566053502043,0.671728732744494,0.4841628959276018
mpdd,2,1,DUP_EXPECTED_J,bracket_white,0.07538595386778517,0.9969869073316693,0.47649034199337165,0.5022222222222222
mpdd,2,1,DUP_EXPECTED_J,connector,0.21186657242810378,0.9667167734619608,0.5354480151895685,0.7166666666666667
mpdd,2,1,DUP_EXPECTED_J,metal_plate,0.8025981000308459,0.9582395670430202,1.0,1.0
mpdd,2,1,DUP_EXPECTED_J,tubes,0.7030505588646709,0.9859177146556566,0.9868688334228772,0.96875
mpdd,2,1,A1_L,bracket_black,0.0042034537602509605,0.8950182143110086,0.6012476126492889,0.44148936170212766
mpdd,2,1,A1_L,bracket_brown,0.037625845817711556,0.9068555585209823,0.6841469758040554,0.5135746606334841
mpdd,2,1,A1_L,bracket_white,0.0898348413553008,0.9972496087603077,0.5407343154215187,0.5344444444444445
mpdd,2,1,A1_L,connector,0.23010473654765382,0.9730325380346155,0.5717820886993819,0.7380952380952381
mpdd,2,1,A1_L,metal_plate,0.8418241750112427,0.9701916538145343,1.0,1.0
mpdd,2,1,A1_L,tubes,0.7276730353308977,0.988720064253249,0.9895258875070851,0.9746376811594203
mpdd,2,1,DUP_L,bracket_black,0.00423685032887719,0.8945419504981698,0.6247673735577223,0.4474734042553192
mpdd,2,1,DUP_L,bracket_brown,0.03853196527127621,0.8923501982155421,0.666426446141477,0.48642533936651583
mpdd,2,1,DUP_L,bracket_white,0.08940954748374025,0.9970185551273076,0.5289533933612217,0.5044444444444445
mpdd,2,1,DUP_L,connector,0.21769039736922788,0.9704594544168381,0.5502483314513389,0.7166666666666667
mpdd,2,1,DUP_L,metal_plate,0.7966000196627203,0.9584353865634767,1.0,1.0
mpdd,2,1,DUP_L,tubes,0.7086081667448586,0.9866720759837141,0.9874052377446431,0.9696557971014492
mpdd,2,1,TRI_L,bracket_black,0.004284402077594172,0.896341244795899,0.5974755186445473,0.4328457446808511
mpdd,2,1,TRI_L,bracket_brown,0.044027003129942344,0.9241692546659934,0.7004540486138532,0.5067873303167421
mpdd,2,1,TRI_L,bracket_white,0.0787959794892016,0.9978669880236583,0.49702603783050836,0.54
mpdd,2,1,TRI_L,connector,0.21179737082081437,0.97515005330226,0.5996125971057913,0.7833333333333333
mpdd,2,1,TRI_L,metal_plate,0.8369263534525174,0.9680182490711754,1.0,1.0
mpdd,2,1,TRI_L,tubes,0.6883144201449516,0.9857722204293988,0.9890985412106009,0.9750905797101449
mpdd,2,1,BAL_L,bracket_black,0.0042408574037696945,0.896314524452238,0.5799065649910161,0.42353723404255317
mpdd,2,1,BAL_L,bracket_brown,0.04178816078241532,0.9295046130766034,0.7107665631881505,0.5361990950226244
mpdd,2,1,BAL_L,bracket_white,0.07760334147731353,0.9979060532713993,0.5111927501360518,0.5533333333333333
mpdd,2,1,BAL_L,connector,0.226817488618031,0.9766453781942247,0.6150374567076248,0.8071428571428572
mpdd,2,1,BAL_L,metal_plate,0.8738056520130814,0.9772408609568621,1.0,1.0
mpdd,2,1,BAL_L,tubes,0.7081390708031781,0.9878498794087902,0.9909671176889752,0.9791666666666666
mpdd,2,2,B,bracket_black,0.0687324504140675,0.9413083577228618,0.7406164171336507,0.6097074468085106
mpdd,2,2,B,bracket_brown,0.037264347345111304,0.8826681959529485,0.6811968893475144,0.4984917043740573
mpdd,2,2,B,bracket_white,0.06600046086987636,0.9947281695421862,0.6485427058422669,0.7533333333333333
mpdd,2,2,B,connector,0.2230038665483525,0.9592366101441412,0.4972850806989462,0.7214285714285714
mpdd,2,2,B,metal_plate,0.7511675291950447,0.9500250194248859,0.9970707744991947,0.991332611050921
mpdd,2,2,B,tubes,0.7005100531454599,0.984542089668998,0.9851120341955535,0.9646739130434783
mpdd,2,2,S,bracket_black,0.03252195973968236,0.9261537807045438,0.5899867870202364,0.47606382978723405
mpdd,2,2,S,bracket_brown,0.05389565571086405,0.9376887640305784,0.6663158042522263,0.5120663650075414
mpdd,2,2,S,bracket_white,0.06002042962420089,0.9958363368863341,0.6009136296014201,0.7022222222222222
mpdd,2,2,S,connector,0.17529389167880033,0.9654057839629258,0.417558660478416,0.611904761904762
mpdd,2,2,S,metal_plate,0.8351840771411366,0.9679296061395377,0.998414891716727,0.9956663055254604
mpdd,2,2,S,tubes,0.5653357280453466,0.9754544296408802,0.9769159374710545,0.9465579710144928
mpdd,2,2,C,bracket_black,0.006344557171839308,0.9258815183972792,0.5085654893188819,0.3537234042553192
mpdd,2,2,C,bracket_brown,0.03192339567848203,0.9288694237616696,0.7038323798513774,0.552790346907994
mpdd,2,2,C,bracket_white,0.050196927777326025,0.9909908863002256,0.7304926740859852,0.7544444444444445
mpdd,2,2,C,connector,0.15033575349704958,0.9626440343820563,0.6025590762620838,0.7785714285714286
mpdd,2,2,C,metal_plate,0.9332010694762365,0.9887607685835847,1.0,1.0
mpdd,2,2,C,tubes,0.49434174977443207,0.9766159600453814,0.9565317982845831,0.9107789855072463
mpdd,2,2,A1_J,bracket_black,0.023960846874269696,0.9488097801482718,0.5918022387308346,0.519281914893617
mpdd,2,2,A1_J,bracket_brown,0.03608770313657417,0.9039455585309345,0.7138989795096502,0.5542986425339367
mpdd,2,2,A1_J,bracket_white,0.08921848347959249,0.996467314811873,0.7760878343969226,0.8011111111111111
mpdd,2,2,A1_J,connector,0.27560607645903573,0.9643443173380767,0.5954205406245432,0.7714285714285715
mpdd,2,2,A1_J,metal_plate,0.8681968665817995,0.97609356054695,1.0,1.0
mpdd,2,2,A1_J,tubes,0.7327204728099338,0.9880923874360287,0.9883096437444263,0.9710144927536232
mpdd,2,2,TRI_J,bracket_black,0.022079526162292685,0.9399880603862112,0.6034249299329537,0.5305851063829787
mpdd,2,2,TRI_J,bracket_brown,0.04259226765599706,0.9199637364562462,0.7264011300411973,0.5716440422322775
mpdd,2,2,TRI_J,bracket_white,0.06956312570056353,0.9969149580462728,0.6842292829198678,0.7688888888888888
mpdd,2,2,TRI_J,connector,0.25065497834123757,0.9632331254659655,0.5750296785845215,0.7523809523809524
mpdd,2,2,TRI_J,metal_plate,0.8543980846037366,0.9730138124564192,1.0,1.0
mpdd,2,2,TRI_J,tubes,0.6819215517450598,0.9846878055482036,0.9874530164299703,0.9692028985507246
mpdd,2,2,BAL_J,bracket_black,0.01568917791606263,0.942035663747936,0.568157810329009,0.48936170212765956
mpdd,2,2,BAL_J,bracket_brown,0.04076511486825327,0.9233326550257897,0.7407463970502931,0.5859728506787331
mpdd,2,2,BAL_J,bracket_white,0.08407515421489163,0.997294113472924,0.7822637924771463,0.8
mpdd,2,2,BAL_J,connector,0.2738079476970796,0.9657451327825306,0.6012247026156801,0.7785714285714286
mpdd,2,2,BAL_J,metal_plate,0.8885150297349629,0.9800615153600926,1.0,1.0
mpdd,2,2,BAL_J,tubes,0.6947123557486351,0.9859910078970204,0.9895135171594523,0.9737318840579711
mpdd,2,2,DUP_J,bracket_black,0.0414319981478473,0.9472595758140351,0.6698221103000068,0.5724734042553191
mpdd,2,2,DUP_J,bracket_brown,0.03673909348502031,0.8949067911671584,0.7137570030433533,0.5452488687782805
mpdd,2,2,DUP_J,bracket_white,0.07986871977215278,0.9959164453690436,0.725388565091377,0.79
mpdd,2,2,DUP_J,connector,0.2540623242373402,0.9616254823720993,0.565689998707507,0.7452380952380953
mpdd,2,2,DUP_J,metal_plate,0.8272242628816439,0.9675800573324802,1.0,1.0
mpdd,2,2,DUP_J,tubes,0.7202635913455829,0.9870258882700318,0.9859296124248433,0.9651268115942029
mpdd,2,2,DUP_BAL_J,bracket_black,0.023960846874269696,0.9488097801482718,0.5918022387308346,0.519281914893617
mpdd,2,2,DUP_BAL_J,bracket_brown,0.03608770313657417,0.9039455585309345,0.7138989795096502,0.5542986425339367
mpdd,2,2,DUP_BAL_J,bracket_white,0.08921848347959249,0.996467314811873,0.7760878343969226,0.8011111111111111
mpdd,2,2,DUP_BAL_J,connector,0.27560607645903573,0.9643443173380767,0.5954205406245432,0.7714285714285715
mpdd,2,2,DUP_BAL_J,metal_plate,0.8681968665817995,0.97609356054695,1.0,1.0
mpdd,2,2,DUP_BAL_J,tubes,0.7327204728099338,0.9880923874360287,0.9883096437444263,0.9710144927536232
mpdd,2,2,DUP_EXPECTED_J,bracket_black,0.0414319981478473,0.9472595758140351,0.6698221103000068,0.5724734042553191
mpdd,2,2,DUP_EXPECTED_J,bracket_brown,0.03673909348502031,0.8949067911671584,0.7137570030433533,0.5452488687782805
mpdd,2,2,DUP_EXPECTED_J,bracket_white,0.07986871977215278,0.9959164453690436,0.725388565091377,0.79
mpdd,2,2,DUP_EXPECTED_J,connector,0.2540623242373402,0.9616254823720993,0.565689998707507,0.7452380952380953
mpdd,2,2,DUP_EXPECTED_J,metal_plate,0.8272242628816439,0.9675800573324802,1.0,1.0
mpdd,2,2,DUP_EXPECTED_J,tubes,0.7202635913455829,0.9870258882700318,0.9859296124248433,0.9651268115942029
mpdd,2,2,A1_L,bracket_black,0.021064899573988754,0.9492402425079993,0.6089806408527851,0.535904255319149
mpdd,2,2,A1_L,bracket_brown,0.03861477288486322,0.9147678259357831,0.7166689543634969,0.5399698340874811
mpdd,2,2,A1_L,bracket_white,0.09324278234804613,0.9962499834652631,0.7493382284719867,0.7911111111111111
mpdd,2,2,A1_L,connector,0.29893772741716407,0.9711090304025103,0.5918475856664037,0.7833333333333333
mpdd,2,2,A1_L,metal_plate,0.8628507020720693,0.9768413390949,1.0,1.0
mpdd,2,2,A1_L,tubes,0.7401462123053925,0.9896405926391506,0.9888297881648138,0.9728260869565217
mpdd,2,2,DUP_L,bracket_black,0.0356019353398297,0.9476680881074643,0.6460635747202046,0.5611702127659575
mpdd,2,2,DUP_L,bracket_brown,0.03837570505185489,0.9028329267282079,0.7062411792111425,0.526395173453997
mpdd,2,2,DUP_L,bracket_white,0.07919605645677556,0.9957061606019312,0.7048481977359942,0.7755555555555556
mpdd,2,2,DUP_L,connector,0.26953275550780664,0.9672341812093699,0.5605478430688515,0.7523809523809524
mpdd,2,2,DUP_L,metal_plate,0.8213593108128707,0.9679004998275957,1.0,1.0
mpdd,2,2,DUP_L,tubes,0.7235956017113229,0.9879919540226276,0.9860220611428817,0.9664855072463768
mpdd,2,2,TRI_L,bracket_black,0.021082120305839353,0.9442868611894104,0.6155876010835166,0.5372340425531915
